Transcript	Intron_No	Beg	End
GA11435-RA 	 2	 1210859	 1210912	1
GA11435-RA 	 3	 1211276	 1211333	1
GA11444-RA 	 1	 6744814	 6744894	1
GA11448-RA 	 1	 1469399	 1469663	1
GA11448-RA 	 2	 1469844	 1469907	1
GA11448-RA 	 3	 1470184	 1470247	1
GA11448-RA 	 4	 1470506	 1470572	1
GA11452-RA 	 1	 1327564	 1327630	1
GA11452-RA 	 2	 1328515	 1328575	1
GA11452-RA 	 3	 1328721	 1328783	1
GA11466-RA 	 1	13036584	13036794	1
GA11480-RD 	 1	10099895	10100156	1
GA11480-RD 	 2	10100489	10101559	1
GA11509-RA 	 1	10405544	10405613	1
GA11509-RA 	 2	10406028	10406085	1
GA11510-RA 	 1	17248787	17248941	1
GA11510-RA 	 2	17249036	17249106	1
GA11510-RA 	 3	17249544	17249600	1
GA11510-RA 	 4	17249783	17249838	1
GA11510-RA 	 5	17251048	17251117	1
GA11510-RA 	 6	17251328	17251397	1
GA11517-RA 	 1	 4916642	 4916697	1
GA11517-RA 	 2	 4917342	 4917401	1
GA11517-RA 	 3	 4917586	 4917662	1
GA11517-RA 	 4	 4919275	 4919334	1
GA11517-RA 	 5	 4919796	 4919861	1
GA11538-RE 	 1	 7747734	 7747791	1
GA11538-RE 	 2	 7748317	 7748405	1
GA11538-RE 	 3	 7748631	 7748690	1
GA11538-RE 	 4	 7748831	 7748889	1
GA11538-RE 	 5	 7749009	 7749066	1
GA11538-RE 	 6	 7749172	 7749283	1
GA11538-RE 	 7	 7749332	 7749730	1
GA11538-RE 	 8	 7749825	 7750727	1
GA11538-RE 	 9	 7750785	 7750983	1
GA11538-RE 	10	 7751127	 7751183	1
GA11538-RE 	11	 7751387	 7751452	1
GA11538-RE 	12	 7751525	 7751587	1
GA11538-RE 	13	 7751696	 7751757	1
GA11538-RE 	14	 7751833	 7751888	1
GA11538-RE 	15	 7751970	 7753509	1
GA11538-RE 	16	 7753564	 7755493	1
GA11538-RE 	17	 7755578	 7755652	1
GA11538-RE 	18	 7755794	 7755909	1
GA11538-RE 	19	 7756360	 7756554	1
GA11538-RE 	20	 7756950	 7757765	1
GA11538-RE 	21	 7758043	 7758104	1
GA11538-RE 	22	 7758210	 7759188	1
GA11538-RE 	23	 7759271	 7759330	1
GA11556-RA 	 1	15942502	15942562	1
GA11557-RA 	 1	15935509	15935575	1
GA11557-RA 	 2	15935793	15936161	1
GA11557-RA 	 3	15936324	15936389	1
GA11557-RA 	 4	15936625	15936687	1
GA11557-RA 	 5	15936836	15936895	1
GA11557-RA 	 6	15937042	15937096	1
GA11557-RA 	 7	15937437	15937500	1
GA11557-RA 	 8	15938767	15938824	1
GA11557-RA 	 9	15938938	15938989	1
GA11563-RA 	 1	16034823	16034884	1
GA11563-RA 	 2	16035009	16035097	1
GA11563-RA 	 3	16035244	16035301	1
GA11567-RA 	 1	15944332	15944383	1
GA11567-RA 	 2	15944771	15944834	1
GA11569-RG 	 1	15928891	15929446	1
GA11569-RG 	 2	15929524	15930595	1
GA11569-RG 	 3	15930696	15930750	1
GA11569-RG 	 4	15930927	15931212	1
GA11569-RG 	 5	15931303	15932755	1
GA11569-RG 	 6	15932912	15932995	1
GA11569-RG 	 7	15933361	15933420	1
GA11569-RG 	 8	15933550	15933622	1
GA11569-RG 	 9	15933728	15933794	1
GA11569-RG 	10	15933995	15934568	1
GA11571-RA 	 1	 9123088	 9123151	1
GA11576-RA 	 1	 6884119	 6884187	1
GA11576-RA 	 2	 6884512	 6884627	1
GA11584-RA 	 1	14328155	14328218	1
GA11585-RA 	 1	  391620	  397466	1
GA11585-RA 	 2	  397637	  399264	1
GA11586-RA 	 1	 7378463	 7388070	1
GA11587-RC 	 1	17310066	17311411	1
GA11587-RC 	 2	17311530	17311608	1
GA11587-RC 	 3	17311811	17311875	1
GA11587-RC 	 4	17311973	17312027	1
GA11587-RC 	 5	17312122	17312191	1
GA11587-RC 	 6	17312353	17312409	1
GA11587-RC 	 7	17312521	17312580	1
GA11587-RC 	 8	17312767	17312825	1
GA11587-RC 	 9	17312951	17313196	1
GA11587-RC 	10	17313248	17313803	1
GA11588-RA 	 1	 1822699	 1822767	1
GA11588-RA 	 2	 1822931	 1822988	1
GA11590-RA 	 1	 8041795	 8041855	1
GA11590-RA 	 2	 8041993	 8042051	1
GA11590-RA 	 3	 8042825	 8042884	1
GA11592-RA 	 1	 7076209	 7076293	1
GA11592-RA 	 2	 7076620	 7076679	1
GA11592-RA 	 3	 7076755	 7076824	1
GA11592-RA 	 4	 7077323	 7077380	1
GA11592-RA 	 5	 7077530	 7077600	1
GA11592-RA 	 6	 7077836	 7077896	1
GA11596-RB 	 1	 7444221	 7444286	1
GA11596-RB 	 2	 7444376	 7444460	1
GA11601-RA 	 1	 7397056	 7397120	1
GA11601-RA 	 2	 7397348	 7397407	1
GA11601-RA 	 3	 7397770	 7397832	1
GA11601-RA 	 4	 7398045	 7398111	1
GA11601-RA 	 5	 7398207	 7398444	1
GA11603-RA 	 1	 4414656	 4414710	1
GA11603-RA 	 2	 4414883	 4414936	1
GA11603-RA 	 3	 4415310	 4415723	1
GA11604-RA 	 1	18737120	18737183	1
GA11614-RA 	 1	 9931924	 9931991	1
GA11614-RA 	 2	 9932068	 9932122	1
GA11614-RA 	 3	 9932498	 9932556	1
GA11625-RA 	 1	 6691648	 6695330	1
GA11625-RA 	 2	 6695565	 6695928	1
GA11625-RA 	 3	 6696190	 6696295	1
GA11625-RA 	 4	 6696764	 6696833	1
GA11638-RA 	 1	 4463818	 4463884	1
GA11639-RC 	 1	16959689	16961531	1
GA11666-RB 	 1	 6129385	 6129443	1
GA11666-RB 	 2	 6129597	 6129653	1
GA11666-RB 	 3	 6129756	 6129809	1
GA11666-RB 	 4	 6130026	 6130087	1
GA11666-RB 	 5	 6130519	 6130599	1
GA11779-RA 	 1	 5692761	 5692821	1
GA11779-RA 	 2	 5693588	 5693645	1
GA11784-RA 	 1	18656448	18656501	1
GA11789-RA 	 1	  289517	  289580	1
GA11789-RA 	 2	  289668	  289732	1
GA11791-RA 	 1	 5172780	 5172848	1
GA11791-RA 	 2	 5173207	 5173313	1
GA11794-RB 	 1	11155113	11155182	1
GA11794-RB 	 2	11156527	11156599	1
GA11795-RA 	 1	 3034466	 3034525	1
GA11795-RA 	 2	 3035068	 3035124	1
GA11795-RA 	 3	 3035292	 3035347	1
GA11795-RA 	 4	 3035707	 3035774	1
GA11795-RA 	 5	 3035929	 3035992	1
GA11798-RA 	 1	 1828176	 1828244	1
GA11800-RA 	 1	10456807	10456886	1
GA11800-RA 	 2	10457013	10457214	1
GA11802-RA 	 1	11502210	11503161	1
GA11802-RA 	 2	11504380	11504472	1
GA11802-RA 	 3	11504812	11504878	1
GA11802-RA 	 4	11505011	11505081	1
GA11808-RA 	 1	 3097206	 3102535	2
GA11808-RA 	 2	 3102607	 3102877	2
GA11808-RA 	 3	 3102976	 3103037	2
GA11808-RA 	 4	 3104444	 3104504	2
GA11808-RA 	 5	 3104949	 3105012	2
GA11808-RA 	 6	 3105586	 3105646	2
GA11808-RA 	 7	 3105864	 3105947	2
GA11808-RA 	 8	 3106169	 3106236	2
GA11808-RA 	 9	 3106407	 3107430	2
GA11834-RB 	 1	 6815253	 6815313	1
GA11834-RB 	 2	 6815480	 6815555	1
GA11836-RA 	 1	14503457	14503514	1
GA11836-RA 	 2	14503595	14503661	1
GA11836-RA 	 3	14503795	14503861	1
GA11837-RA 	 1	10515772	10515846	1
GA11838-RA 	 1	 1247271	 1247337	1
GA11839-RA 	 1	 1230857	 1230918	1
GA11839-RA 	 2	 1231117	 1231170	1
GA11839-RA 	 3	 1231324	 1231394	1
GA11839-RA 	 4	 1231569	 1231636	1
GA11840-RA 	 1	 1285105	 1297184	1
GA11840-RA 	 2	 1297756	 1298467	1
GA11840-RA 	 3	 1298582	 1299180	1
GA11840-RA 	 4	 1299310	 1303723	1
GA11840-RA 	 5	 1303928	 1304048	1
GA11842-RA 	 1	 1243146	 1243239	1
GA11842-RA 	 2	 1243567	 1243645	1
GA11844-RA 	 1	 1222542	 1223214	1
GA11844-RA 	 2	 1223389	 1223450	1
GA11844-RA 	 3	 1223607	 1223671	1
GA11844-RA 	 4	 1223870	 1223934	1
GA11845-RA 	 1	 1220889	 1220943	1
GA11845-RA 	 2	 1221118	 1221176	1
GA11845-RA 	 3	 1221333	 1221395	1
GA11845-RA 	 4	 1221591	 1221716	1
GA11846-RA 	 1	 1214796	 1215887	1
GA11846-RA 	 2	 1216047	 1216125	1
GA11846-RA 	 3	 1216282	 1216339	1
GA11846-RA 	 4	 1216547	 1216616	1
GA11847-RA 	 1	 1211854	 1212415	1
GA11847-RA 	 2	 1212575	 1212632	1
GA11847-RA 	 3	 1212795	 1212859	1
GA11847-RA 	 4	 1213055	 1213122	1
GA11849-RA 	 1	 1203490	 1203561	1
GA11849-RA 	 2	 1203757	 1203812	1
GA11849-RA 	 3	 1203978	 1204039	1
GA11849-RA 	 4	 1204238	 1204408	1
GA11850-RA 	 1	 1195590	 1196735	1
GA11850-RA 	 2	 1196910	 1196979	1
GA11850-RA 	 3	 1197142	 1197200	1
GA11850-RA 	 4	 1197399	 1197470	1
GA11851-RA 	 1	 1177088	 1177773	1
GA11851-RA 	 2	 1177966	 1178035	1
GA11851-RA 	 3	 1178198	 1178260	1
GA11851-RA 	 4	 1178459	 1178520	1
GA11852-RA 	 1	 1173299	 1174295	1
GA11852-RA 	 2	 1174488	 1174540	1
GA11854-RB 	 1	 4179535	 4179593	1
GA11854-RB 	 2	 4179966	 4180019	1
GA11855-RA 	 1	 1943579	 1943643	1
GA11855-RA 	 2	 1944590	 1944754	1
GA11855-RA 	 3	 1945299	 1945383	1
GA11855-RA 	 4	 1945807	 1945869	1
GA11855-RA 	 5	 1946065	 1946121	1
GA11855-RA 	 6	 1946757	 1946821	1
GA11858-RA 	 1	14320354	14320432	1
GA11860-RA 	 1	11764448	11764508	1
GA11860-RA 	 2	11765179	11765250	1
GA11861-RA 	 1	11779609	11779679	1
GA11861-RA 	 2	11780129	11780269	1
GA11861-RA 	 3	11780467	11780536	1
GA11861-RA 	 4	11781728	11781787	1
GA11862-RA 	 1	11767164	11767237	1
GA11866-RA 	 1	11924153	11924228	1
GA11866-RA 	 2	11924541	11924605	1
GA11866-RA 	 3	11924933	11925006	1
GA11866-RA 	 4	11925148	11925228	1
GA11866-RA 	 5	11925457	11925579	1
GA11866-RA 	 6	11930590	11930681	1
GA11866-RA 	 7	11930760	11930836	1
GA11866-RA 	 8	11934379	11934442	1
GA11868-RB 	 1	11806115	11806185	1
GA11868-RB 	 2	11807195	11807257	1
GA11868-RB 	 3	11807371	11807424	1
GA11868-RB 	 4	11807761	11807818	1
GA11868-RB 	 5	11807950	11808007	1
GA11868-RB 	 6	11808173	11808231	1
GA11868-RB 	 7	11808420	11808491	1
GA11868-RB 	 8	11808621	11808692	1
GA11869-RB 	 1	11936176	11938861	1
GA11870-RB 	 1	11953863	11953918	1
GA11884-RB 	 1	16246131	16246194	1
GA11884-RB 	 2	16246933	16246989	1
GA11884-RB 	 3	16247190	16247246	1
GA11884-RB 	 4	16247586	16247703	1
GA11884-RB 	 5	16247770	16248335	1
GA11884-RB 	 6	16248718	16248775	1
GA11884-RB 	 7	16249136	16249195	1
GA11885-RB 	 1	16251311	16251376	1
GA11889-RA 	 1	 9923485	 9923615	1
GA11890-RB 	 1	 9899809	 9902037	1
GA11894-RB 	 1	 9841083	 9841141	1
GA11894-RB 	 2	 9841331	 9842351	1
GA11894-RB 	 3	 9842698	 9842768	1
GA11894-RB 	 4	 9842975	 9843362	1
GA11894-RB 	 5	 9843555	 9845979	1
GA11894-RB 	 6	 9846187	 9846259	1
GA11894-RB 	 7	 9846446	 9846517	1
GA11894-RB 	 8	 9846630	 9846694	1
GA11894-RB 	 9	 9846859	 9846916	1
GA11894-RB 	10	 9847133	 9847198	1
GA11894-RB 	11	 9847305	 9847925	1
GA11894-RB 	12	 9848454	 9848958	1
GA11894-RB 	13	 9849110	 9849181	1
GA11894-RB 	14	 9849494	 9852632	1
GA11894-RB 	15	 9852887	 9852978	1
GA11894-RB 	16	 9853129	 9853937	1
GA11894-RB 	17	 9854079	 9854214	1
GA11894-RB 	18	 9854394	 9854480	1
GA11894-RB 	19	 9854745	 9855942	1
GA11894-RB 	20	 9856127	 9856187	1
GA11894-RB 	21	 9856283	 9856358	1
GA11894-RB 	22	 9856443	 9856503	1
GA11894-RB 	23	 9856579	 9856638	1
GA11894-RB 	24	 9856838	 9856911	1
GA11894-RB 	25	 9857012	 9857522	1
GA11894-RB 	26	 9857603	 9926531	1
GA11895-RA 	 1	 9828636	 9828689	1
GA11895-RA 	 2	 9828847	 9828899	1
GA11895-RA 	 3	 9829014	 9829305	1
GA11901-RA 	 1	 9779049	 9779141	1
GA11901-RA 	 2	 9779305	 9779377	1
GA11901-RA 	 3	 9779685	 9779755	1
GA11902-RB 	 1	10089949	10090054	1
GA11902-RB 	 2	10090496	10090895	1
GA11902-RB 	 3	10091005	10091068	1
GA11902-RB 	 4	10091640	10093063	1
GA11904-RA 	 1	10095221	10095288	1
GA11904-RA 	 2	10095592	10095656	1
GA11904-RA 	 3	10095800	10095858	1
GA11905-RA 	 1	10102576	10102640	1
GA11905-RA 	 2	10102779	10102833	1
GA11905-RA 	 3	10102981	10103056	1
GA11905-RA 	 4	10103208	10103275	1
GA11906-RB 	 1	10199168	10199224	1
GA11906-RB 	 2	10199623	10199686	1
GA11907-RA 	 1	10922631	10922692	1
GA11907-RA 	 2	10922861	10922918	1
GA11909-RA 	 1	10903482	10903545	1
GA11909-RA 	 2	10903891	10903947	1
GA11909-RA 	 3	10904096	10904499	1
GA11913-RA 	 1	 7470058	 7470121	1
GA11913-RA 	 2	 7470495	 7470557	1
GA11916-RB 	 1	 7447678	 7447737	1
GA11916-RB 	 2	 7448044	 7448099	1
GA11917-RA 	 1	15893326	15893386	1
GA11917-RA 	 2	15893575	15893629	1
GA11917-RA 	 3	15893806	15893862	1
GA11917-RA 	 4	15893962	15894010	1
GA11917-RA 	 5	15894164	15894221	1
GA11921-RA 	 1	15957236	15957294	1
GA11925-RA 	 1	 9120065	 9120140	1
GA11925-RA 	 2	 9120811	 9120882	1
GA11925-RA 	 3	 9120985	 9121042	1
GA11925-RA 	 4	 9121238	 9121297	1
GA11925-RA 	 5	 9121658	 9121722	1
GA11926-RB 	 1	18942212	18942272	1
GA11926-RB 	 2	18942446	18942518	1
GA11926-RB 	 3	18942698	18942759	1
GA11926-RB 	 4	18943460	18943522	1
GA11926-RB 	 5	18943589	18943656	1
GA11927-RA 	 1	18937301	18937386	1
GA11943-RI 	 1	 5457422	 5457485	1
GA11943-RI 	 2	 5457661	 5460831	1
GA11944-RB 	 1	 5382836	 5382897	1
GA11944-RB 	 2	 5383678	 5383731	1
GA11944-RB 	 3	 5385782	 5385840	1
GA11944-RB 	 4	 5386211	 5393435	1
GA11977-RA 	 1	14330575	14330634	2
GA11977-RA 	 2	14331197	14331262	2
GA11977-RA 	 3	14331496	14331561	2
GA12078-RA 	 1	 4477302	 4477349	1
GA12078-RA 	 2	 4477609	 4477673	1
GA12078-RA 	 3	 4477858	 4478315	1
GA12081-RA 	 1	 1817025	 1817079	1
GA12082-RA 	 1	 9591290	 9591350	1
GA12083-RA 	 1	 9554343	 9554392	1
GA12084-RA 	 1	 9576497	 9576554	1
GA12084-RA 	 2	 9576711	 9576762	1
GA12084-RA 	 3	 9576965	 9577024	1
GA12087-RB 	 1	 9595914	 9596149	2
GA12087-RB 	 2	 9596642	 9596698	2
GA12087-RB 	 3	 9596843	 9596902	2
GA12087-RB 	 4	 9597088	 9597149	2
GA12087-RB 	 5	 9597331	 9597399	2
GA12087-RB 	 6	 9597784	 9597857	2
GA12087-RB 	 7	 9598013	 9598067	2
GA12087-RB 	 8	 9598189	 9598334	2
GA12087-RB 	 9	 9598414	 9598479	2
GA12087-RB 	10	 9598655	 9598711	2
GA12087-RB 	11	 9599241	 9599310	2
GA12088-RA 	 1	 9618539	 9618602	1
GA12089-RA 	 1	14260939	14260998	1
GA12090-RB 	 1	14243960	14245587	2
GA12090-RB 	 2	14245777	14245900	2
GA12090-RB 	 3	14246104	14246165	2
GA12090-RB 	 4	14246410	14246476	2
GA12090-RB 	 5	14246789	14246852	2
GA12090-RB 	 6	14247236	14247307	2
GA12090-RB 	 7	14247454	14247512	2
GA12090-RB 	 8	14247738	14247798	2
GA12090-RB 	 9	14248013	14248075	2
GA12090-RB 	10	14248120	14248178	2
GA12091-RI 	 1	14224644	14236594	2
GA12091-RI 	 2	14236767	14237834	2
GA12091-RI 	 3	14238192	14238962	2
GA12091-RI 	 4	14239091	14239142	2
GA12091-RI 	 5	14239387	14239449	2
GA12091-RI 	 6	14239565	14239659	2
GA12091-RI 	 7	14239802	14239876	2
GA12091-RI 	 8	14239951	14240022	2
GA12094-RB 	 1	14188025	14188082	1
GA12098-RA 	 1	 7706558	 7706618	1
GA12100-RA 	 1	17041633	17041696	1
GA12100-RA 	 2	17042073	17042140	1
GA12100-RA 	 3	17042793	17042855	1
GA12100-RA 	 4	17043014	17043074	1
GA12107-RA 	 1	16975459	16975519	1
GA12107-RA 	 2	16976034	16976094	1
GA12108-RA 	 1	16931198	16931265	1
GA12108-RA 	 2	16931580	16931637	1
GA12109-RC 	 1	16883943	16890124	1
GA12109-RC 	 2	16890174	16891555	1
GA12109-RC 	 3	16891692	16892580	1
GA12109-RC 	 4	16892697	16892814	1
GA12111-RA 	 1	16859769	16859826	1
GA12111-RA 	 2	16860000	16860063	1
GA12111-RA 	 3	16860631	16860689	1
GA12112-RA 	 1	16865374	16865451	1
GA12112-RA 	 2	16865528	16865978	1
GA12112-RA 	 3	16866179	16866238	1
GA12112-RA 	 4	16866286	16867979	1
GA12112-RA 	 5	16868088	16868149	1
GA12112-RA 	 6	16868336	16868400	1
GA12113-RA 	 1	12347438	12347493	1
GA12117-RA 	 1	 7442152	 7442206	1
GA12118-RD 	 1	 6859282	 6859352	1
GA12118-RD 	 2	 6860006	 6860906	1
GA12120-RA 	 1	 7411736	 7411794	1
GA12120-RA 	 2	 7411954	 7412010	1
GA12120-RA 	 3	 7412219	 7412273	1
GA12120-RA 	 4	 7412795	 7412850	1
GA12120-RA 	 5	 7413020	 7413082	1
GA12122-RA 	 1	 7393634	 7393695	1
GA12122-RA 	 2	 7393819	 7393879	1
GA12123-RA 	 1	 7421079	 7421614	1
GA12123-RA 	 2	 7421714	 7421776	1
GA12123-RA 	 3	 7421984	 7422634	1
GA12123-RA 	 4	 7422746	 7422813	1
GA12123-RA 	 5	 7423144	 7423209	1
GA12123-RA 	 6	 7423686	 7423748	1
GA12123-RA 	 7	 7424004	 7424070	1
GA12126-RA 	 1	 4409344	 4409401	1
GA12126-RA 	 2	 4409537	 4409604	1
GA12126-RA 	 3	 4409838	 4409897	1
GA12126-RA 	 4	 4410066	 4410121	1
GA12126-RA 	 5	 4410263	 4410325	1
GA12126-RA 	 6	 4410502	 4410566	1
GA12126-RA 	 7	 4410778	 4410842	1
GA12129-RB 	 1	 4360796	 4360927	1
GA12134-RA 	 1	 4385870	 4385954	1
GA12135-RA 	 1	 4377392	 4377445	1
GA12135-RA 	 2	 4377850	 4377912	1
GA12135-RA 	 3	 4378264	 4378328	1
GA12135-RA 	 4	 4378448	 4378500	1
GA12135-RA 	 5	 4378736	 4378790	1
GA12135-RA 	 6	 4378862	 4378919	1
GA12137-RA 	 1	 4371234	 4371293	1
GA12137-RA 	 2	 4371484	 4371535	1
GA12137-RA 	 3	 4372152	 4372220	1
GA12140-RB 	 1	18742883	18743661	1
GA12140-RB 	 2	18743834	18743909	1
GA12140-RB 	 3	18744037	18744262	1
GA12140-RB 	 4	18744485	18744548	1
GA12140-RB 	 5	18744732	18744789	1
GA12141-RA 	 1	18731579	18731644	1
GA12142-RA 	 1	18739818	18739974	1
GA12143-RA 	 1	18746163	18746262	1
GA12143-RA 	 2	18746475	18746549	1
GA12143-RA 	 3	18746637	18747406	1
GA12143-RA 	 4	18747492	18747578	1
GA12143-RA 	 5	18747702	18747775	1
GA12143-RA 	 6	18747930	18748003	1
GA12143-RA 	 7	18748295	18748370	1
GA12143-RA 	 8	18748484	18748544	1
GA12143-RA 	 9	18748685	18748767	1
GA12202-RA 	 1	 7699044	 7699149	1
GA12202-RA 	 2	 7699294	 7699356	1
GA12202-RA 	 3	 7699579	 7699636	1
GA12202-RA 	 4	 7700663	 7700724	1
GA12204-RA 	 1	 7695084	 7695157	1
GA12204-RA 	 2	 7695492	 7695559	1
GA12204-RA 	 3	 7695698	 7695764	1
GA12205-RA 	 1	11370316	11370397	1
GA12207-RA 	 1	11282264	11282340	1
GA12207-RA 	 2	11282574	11282639	1
GA12207-RA 	 3	11283034	11283095	1
GA12211-RA 	 1	 8825882	 8825940	1
GA12217-RB 	 1	 7786904	 7786972	1
GA12217-RB 	 2	 7789001	 7789071	1
GA12218-RA 	 1	 7739366	 7739416	1
GA12222-RA 	 1	 7710510	 7710572	1
GA12222-RA 	 2	 7711507	 7711567	1
GA12222-RA 	 3	 7712356	 7712413	1
GA12223-RA 	 1	 5487063	 5487113	1
GA12224-RC 	 1	 8913345	 8913404	1
GA12224-RC 	 2	 8913950	 8914010	1
GA12274-RA 	 1	 3821967	 3822024	2
GA12276-RA 	 1	 3857395	 3857451	1
GA12277-RA 	 1	12594172	12594231	1
GA12277-RA 	 2	12594381	12595231	1
GA12281-RA 	 1	 3860012	 3860075	1
GA12281-RA 	 2	 3860127	 3860189	1
GA12281-RA 	 3	 3860274	 3860451	1
GA12281-RA 	 4	 3860482	 3860547	1
GA12283-RA 	 1	 6817213	 6817280	1
GA12283-RA 	 2	 6817712	 6817770	1
GA12283-RA 	 3	 6817876	 6817944	1
GA12283-RA 	 4	 6818036	 6818087	1
GA12283-RA 	 5	 6818259	 6818310	1
GA12284-RA 	 1	 8373139	 8373215	1
GA12284-RA 	 2	 8373491	 8373554	1
GA12284-RA 	 3	 8373677	 8373741	1
GA12284-RA 	 4	 8373851	 8374432	1
GA12284-RA 	 5	 8374642	 8374717	1
GA12284-RA 	 6	 8374939	 8391794	1
GA12286-RA 	 1	 8449803	 8449868	1
GA12286-RA 	 2	 8450219	 8450286	1
GA12287-RA 	 1	 8475591	 8475666	1
GA12287-RA 	 2	 8475886	 8475953	1
GA12288-RB 	 1	 8508069	 8508138	1
GA12290-RA 	 1	 8501705	 8501766	2
GA12291-RB 	 1	 8545311	 8545378	1
GA12291-RB 	 2	 8545441	 8545499	1
GA12291-RB 	 3	 8545720	 8545931	1
GA12291-RB 	 4	 8546067	 8546695	1
GA12291-RB 	 5	 8547237	 8547296	1
GA12292-RB 	 1	 8586094	 8586162	2
GA12292-RB 	 2	 8586952	 8587155	2
GA12320-RA 	 1	15399948	15400002	1
GA12324-RB 	 1	15427295	15427349	1
GA12325-RA 	 1	15269676	15269739	1
GA12325-RA 	 2	15269856	15269916	1
GA12325-RA 	 3	15273718	15273772	1
GA12325-RA 	 4	15275039	15275096	1
GA12325-RA 	 5	15276238	15276302	1
GA12325-RA 	 6	15277316	15278446	1
GA12328-RA 	 1	15430129	15430183	1
GA12330-RA 	 1	15519217	15519283	1
GA12330-RA 	 2	15519434	15519502	1
GA12330-RA 	 3	15519586	15519650	1
GA12330-RA 	 4	15519898	15519956	1
GA12331-RE 	 1	15552038	15552130	1
GA12334-RA 	 1	14857589	14857663	1
GA12334-RA 	 2	14857854	14857919	1
GA12334-RA 	 3	14858478	14858561	1
GA12334-RA 	 4	14858885	14858950	1
GA12334-RA 	 5	14859176	14863941	1
GA12335-RA 	 1	13048508	13048958	1
GA12336-RA 	 1	13047606	13047666	1
GA12338-RA 	 1	13004375	13004429	1
GA12339-RA 	 1	13002550	13002605	2
GA12339-RA 	 2	13002961	13003012	2
GA12340-RA 	 1	13000577	13000632	2
GA12340-RA 	 2	13000762	13000819	2
GA12341-RA 	 1	13008385	13008462	2
GA12341-RA 	 2	13008585	13008666	2
GA12341-RA 	 3	13008848	13008922	2
GA12341-RA 	 4	13009042	13009118	2
GA12341-RA 	 5	13009573	13009639	2
GA12341-RA 	 6	13010120	13010181	2
GA12341-RA 	 7	13010265	13010323	2
GA12341-RA 	 8	13010485	13010556	2
GA12341-RA 	 9	13010639	13010700	2
GA12341-RA 	10	13010872	13010933	2
GA12341-RA 	11	13011027	13011091	2
GA12341-RA 	12	13011291	13011347	2
GA12341-RA 	13	13011623	13011680	2
GA12341-RA 	14	13011982	13012045	2
GA12341-RA 	15	13012273	13012331	2
GA12341-RA 	16	13012664	13012728	2
GA12342-RA 	 1	13001257	13001309	2
GA12342-RA 	 2	13001659	13001716	2
GA12346-RA 	 1	12853970	12854027	1
GA12346-RA 	 2	12855516	12855577	1
GA12346-RA 	 3	12857051	12857113	1
GA12346-RA 	 4	12858172	12858227	1
GA12346-RA 	 5	12858390	12858454	1
GA12347-RB 	 1	17462433	17462542	1
GA12347-RB 	 2	17462737	17462820	1
GA12347-RB 	 3	17462984	17463295	1
GA12347-RB 	 4	17463405	17463470	1
GA12347-RB 	 5	17463653	17463724	1
GA12348-RA 	 1	17475732	17475786	1
GA12348-RA 	 2	17476277	17476331	1
GA12353-RB 	 1	13801158	13801219	1
GA12353-RB 	 2	13801528	13801581	1
GA12353-RB 	 3	13801981	13802039	1
GA12353-RB 	 4	13802115	13802163	1
GA12356-RA 	 1	14610958	14611014	1
GA12357-RA 	 1	14595892	14596211	1
GA12357-RA 	 2	14596354	14601052	1
GA12360-RA 	 1	14700630	14700688	1
GA12362-RB 	 1	  295259	  295316	1
GA12362-RB 	 2	  295473	  296930	1
GA12362-RB 	 3	  297096	  297182	1
GA12363-RB 	 1	 1740682	 1740742	1
GA12363-RB 	 2	 1740769	 1740855	1
GA12363-RB 	 3	 1741008	 1741078	1
GA12363-RB 	 4	 1741152	 1741221	1
GA12363-RB 	 5	 1741398	 1741462	1
GA12363-RB 	 6	 1741797	 1741881	1
GA12366-RA 	 1	 1778664	 1779124	1
GA12366-RA 	 2	 1779162	 1780119	1
GA12366-RA 	 3	 1780166	 1780329	1
GA12367-RA 	 1	 9463670	 9463723	1
GA12367-RA 	 2	 9463864	 9463934	1
GA12367-RA 	 3	 9464101	 9464158	1
GA12369-RA 	 1	 9330046	 9330104	1
GA12369-RA 	 2	 9330391	 9330452	1
GA12369-RA 	 3	 9331154	 9331242	1
GA12369-RA 	 4	 9331452	 9331509	1
GA12369-RA 	 5	 9331791	 9331858	1
GA12370-RA 	 1	18537582	18537611	1
GA12370-RA 	 2	18537881	18537991	1
GA12370-RA 	 3	18538340	18538395	1
GA12371-RA 	 1	18544178	18544238	1
GA12372-RA 	 1	18416129	18416211	1
GA12373-RC 	 1	18301428	18302168	1
GA12373-RC 	 2	18302295	18302455	1
GA12373-RC 	 3	18302588	18302782	1
GA12373-RC 	 4	18303205	18303287	1
GA12373-RC 	 5	18303361	18305455	1
GA12373-RC 	 6	18305573	18305993	1
GA12373-RC 	 7	18306120	18306200	1
GA12373-RC 	 8	18306430	18355563	1
GA12374-RA 	 1	 5596170	 5597134	1
GA12374-RA 	 2	 5597247	 5597571	1
GA12374-RA 	 3	 5597675	 5597750	1
GA12374-RA 	 4	 5597976	 5602187	1
GA12374-RA 	 5	 5602330	 5602394	1
GA12374-RA 	 6	 5602592	 5602657	1
GA12374-RA 	 7	 5602783	 5602964	1
GA12374-RA 	 8	 5603076	 5603155	1
GA12375-RA 	 1	18292394	18292458	1
GA12378-RA 	 1	18251370	18251437	1
GA12378-RA 	 2	18251484	18251539	1
GA12379-RH 	 1	17263618	17264299	1
GA12379-RH 	 2	17264518	17268877	1
GA12380-RA 	 1	17219361	17219417	1
