Transcript	Intron_No	Beg	End
GA11432-RA 	 1	10978972	10979029	1
GA11432-RA 	 2	10979480	10979542	1
GA11432-RA 	 3	10980115	10980186	1
GA11432-RA 	 4	10980414	10980634	1
GA11434-RA 	 1	 1198895	 1201795	1
GA11434-RA 	 2	 1201961	 1202021	1
GA11434-RA 	 3	 1202199	 1202260	1
GA11434-RA 	 4	 1202435	 1202495	1
GA11435-RA 	 1	 1210058	 1210696	1
GA11435-RA 	 2	 1210859	 1210912	1
GA11435-RA 	 3	 1211276	 1211333	1
GA11444-RA 	 1	13403528	13403608	1
GA11448-RA 	 1	 1469399	 1469663	1
GA11448-RA 	 2	 1469844	 1469907	1
GA11448-RA 	 3	 1470184	 1470247	1
GA11448-RA 	 4	 1470506	 1470572	1
GA11452-RA 	 1	 1327564	 1327630	1
GA11452-RA 	 2	 1328515	 1328575	1
GA11452-RA 	 3	 1328721	 1328783	1
GA11466-RA 	 1	 4041084	 4041294	1
GA11480-RD 	 1	 6976319	 6977389	1
GA11480-RD 	 2	 6977722	 6977983	1
GA11509-RA 	 1	 6671793	 6671850	1
GA11509-RA 	 2	 6672265	 6672334	1
GA11510-RA 	 1	17248787	17248941	1
GA11510-RA 	 2	17249036	17249106	1
GA11510-RA 	 3	17249544	17249600	1
GA11510-RA 	 4	17249783	17249838	1
GA11510-RA 	 5	17251048	17251117	1
GA11510-RA 	 6	17251328	17251397	1
GA11517-RA 	 1	11575356	11575411	1
GA11517-RA 	 2	11576056	11576115	1
GA11517-RA 	 3	11576300	11576376	1
GA11517-RA 	 4	11577989	11578048	1
GA11517-RA 	 5	11578510	11578575	1
GA11538-RE 	 1	14406448	14406505	1
GA11538-RE 	 2	14407031	14407119	1
GA11538-RE 	 3	14407345	14407404	1
GA11538-RE 	 4	14407545	14407603	1
GA11538-RE 	 5	14407723	14407780	1
GA11538-RE 	 6	14407886	14407997	1
GA11538-RE 	 7	14408046	14408444	1
GA11538-RE 	 8	14408539	14409441	1
GA11538-RE 	 9	14409499	14409697	1
GA11538-RE 	10	14409841	14409897	1
GA11538-RE 	11	14410101	14410166	1
GA11538-RE 	12	14410239	14410301	1
GA11538-RE 	13	14410410	14410471	1
GA11538-RE 	14	14410547	14410602	1
GA11538-RE 	15	14410684	14412223	1
GA11538-RE 	16	14412278	14414207	1
GA11538-RE 	17	14414292	14414366	1
GA11538-RE 	18	14414508	14414623	1
GA11538-RE 	19	14415074	14415268	1
GA11538-RE 	20	14415664	14416479	1
GA11538-RE 	21	14416757	14416818	1
GA11538-RE 	22	14416924	14417902	1
GA11538-RE 	23	14417985	14418044	1
GA11556-RA 	 1	15942502	15942562	1
GA11557-RA 	 1	15935509	15935575	1
GA11557-RA 	 2	15935793	15936161	1
GA11557-RA 	 3	15936324	15936389	1
GA11557-RA 	 4	15936625	15936687	1
GA11557-RA 	 5	15936836	15936895	1
GA11557-RA 	 6	15937042	15937096	1
GA11557-RA 	 7	15937437	15937500	1
GA11557-RA 	 8	15938767	15938824	1
GA11557-RA 	 9	15938938	15938989	1
GA11563-RA 	 1	16034823	16034884	1
GA11563-RA 	 2	16035009	16035097	1
GA11563-RA 	 3	16035244	16035301	1
GA11567-RA 	 1	15944332	15944383	1
GA11567-RA 	 2	15944771	15944834	1
GA11569-RG 	 1	15928891	15929446	1
GA11569-RG 	 2	15929524	15930595	1
GA11569-RG 	 3	15930696	15930750	1
GA11569-RG 	 4	15930927	15931212	1
GA11569-RG 	 5	15931303	15932755	1
GA11569-RG 	 6	15932912	15932995	1
GA11569-RG 	 7	15933361	15933420	1
GA11569-RG 	 8	15933550	15933622	1
GA11569-RG 	 9	15933728	15933794	1
GA11569-RG 	10	15933995	15934568	1
GA11571-RA 	 1	 7954727	 7954790	1
GA11576-RA 	 1	13542833	13542901	1
GA11576-RA 	 2	13543226	13543341	1
GA11584-RA 	 1	 2749660	 2749723	1
GA11585-RA 	 1	  391620	  397466	1
GA11585-RA 	 2	  397637	  399264	1
GA11586-RA 	 1	14037177	14046784	1
GA11587-RC 	 1	17310066	17311411	1
GA11587-RC 	 2	17311530	17311608	1
GA11587-RC 	 3	17311811	17311875	1
GA11587-RC 	 4	17311973	17312027	1
GA11587-RC 	 5	17312122	17312191	1
GA11587-RC 	 6	17312353	17312409	1
GA11587-RC 	 7	17312521	17312580	1
GA11587-RC 	 8	17312767	17312825	1
GA11587-RC 	 9	17312951	17313196	1
GA11587-RC 	10	17313248	17313803	1
GA11588-RA 	 1	 1822699	 1822767	1
GA11588-RA 	 2	 1822931	 1822988	1
GA11590-RA 	 1	14700509	14700569	1
GA11590-RA 	 2	14700707	14700765	1
GA11590-RA 	 3	14701539	14701598	1
GA11592-RA 	 1	13734923	13735007	2
GA11592-RA 	 2	13735334	13735393	2
GA11592-RA 	 3	13735469	13735538	2
GA11592-RA 	 4	13736037	13736094	2
GA11592-RA 	 5	13736244	13736314	2
GA11592-RA 	 6	13736550	13736610	2
GA11596-RB 	 1	14102935	14103000	1
GA11596-RB 	 2	14103090	14103174	1
GA11601-RA 	 1	14055770	14055834	1
GA11601-RA 	 2	14056062	14056121	1
GA11601-RA 	 3	14056484	14056546	1
GA11601-RA 	 4	14056759	14056825	1
GA11601-RA 	 5	14056921	14057158	1
GA11603-RA 	 1	11073370	11073424	1
GA11603-RA 	 2	11073597	11073650	1
GA11603-RA 	 3	11074024	11074437	1
GA11604-RA 	 1	18737120	18737183	1
GA11614-RA 	 1	 7145322	 7145380	1
GA11614-RA 	 2	 7145756	 7145810	1
GA11614-RA 	 3	 7145887	 7145954	1
GA11625-RA 	 1	13350362	13354044	1
GA11625-RA 	 2	13354279	13354642	1
GA11625-RA 	 3	13354904	13355009	1
GA11625-RA 	 4	13355478	13355547	1
GA11638-RA 	 1	11122532	11122598	1
GA11639-RC 	 1	16959689	16961531	1
GA11666-RB 	 1	12788099	12788157	2
GA11666-RB 	 2	12788311	12788367	2
GA11666-RB 	 3	12788470	12788523	2
GA11666-RB 	 4	12788740	12788801	2
GA11666-RB 	 5	12789233	12789313	2
GA11779-RA 	 1	12351475	12351535	1
GA11779-RA 	 2	12352302	12352359	1
GA11784-RA 	 1	18656448	18656501	1
GA11789-RA 	 1	  289517	  289580	1
GA11789-RA 	 2	  289668	  289732	1
GA11791-RA 	 1	11831494	11831562	1
GA11791-RA 	 2	11831921	11832027	1
GA11794-RB 	 1	 5921279	 5921351	1
GA11794-RB 	 2	 5922696	 5922765	1
GA11795-RA 	 1	 9693180	 9693239	1
GA11795-RA 	 2	 9693782	 9693838	1
GA11795-RA 	 3	 9694006	 9694061	1
GA11795-RA 	 4	 9694421	 9694488	1
GA11795-RA 	 5	 9694643	 9694706	1
GA11798-RA 	 1	 1828176	 1828244	1
GA11800-RA 	 1	 6620664	 6620865	1
GA11800-RA 	 2	 6620992	 6621071	1
GA11802-RA 	 1	 5572797	 5572867	1
GA11802-RA 	 2	 5573000	 5573066	1
GA11802-RA 	 3	 5573406	 5573498	1
GA11802-RA 	 4	 5574717	 5575668	1
GA11808-RA 	 1	 9755920	 9761249	1
GA11808-RA 	 2	 9761321	 9761591	1
GA11808-RA 	 3	 9761690	 9761751	1
GA11808-RA 	 4	 9763158	 9763218	1
GA11808-RA 	 5	 9763663	 9763726	1
GA11808-RA 	 6	 9764300	 9764360	1
GA11808-RA 	 7	 9764578	 9764661	1
GA11808-RA 	 8	 9764883	 9764950	1
GA11808-RA 	 9	 9765121	 9766144	1
GA11834-RB 	 1	13473967	13474027	1
GA11834-RB 	 2	13474194	13474269	1
GA11836-RA 	 1	 2574017	 2574083	1
GA11836-RA 	 2	 2574217	 2574283	1
GA11836-RA 	 3	 2574364	 2574421	1
GA11837-RA 	 1	 6562032	 6562106	1
GA11838-RA 	 1	 1247271	 1247337	1
GA11839-RA 	 1	 1230857	 1230918	1
GA11839-RA 	 2	 1231117	 1231170	1
GA11839-RA 	 3	 1231324	 1231394	1
GA11839-RA 	 4	 1231569	 1231636	1
GA11840-RA 	 1	 1285105	 1297184	1
GA11840-RA 	 2	 1297756	 1298467	1
GA11840-RA 	 3	 1298582	 1299180	1
GA11840-RA 	 4	 1299310	 1303723	1
GA11840-RA 	 5	 1303928	 1304048	1
GA11842-RA 	 1	 1243146	 1243239	1
GA11842-RA 	 2	 1243567	 1243645	1
GA11844-RA 	 1	 1222542	 1223214	1
GA11844-RA 	 2	 1223389	 1223450	1
GA11844-RA 	 3	 1223607	 1223671	1
GA11844-RA 	 4	 1223870	 1223934	1
GA11845-RA 	 1	 1220889	 1220943	1
GA11845-RA 	 2	 1221118	 1221176	1
GA11845-RA 	 3	 1221333	 1221395	1
GA11845-RA 	 4	 1221591	 1221716	1
GA11846-RA 	 1	 1214796	 1215887	1
GA11846-RA 	 2	 1216047	 1216125	1
GA11846-RA 	 3	 1216282	 1216339	1
GA11846-RA 	 4	 1216547	 1216616	1
GA11847-RA 	 1	 1211854	 1212415	1
GA11847-RA 	 2	 1212575	 1212632	1
GA11847-RA 	 3	 1212795	 1212859	1
GA11847-RA 	 4	 1213055	 1213122	1
GA11849-RA 	 1	 1203490	 1203561	1
GA11849-RA 	 2	 1203757	 1203812	1
GA11849-RA 	 3	 1203978	 1204039	1
GA11849-RA 	 4	 1204238	 1204408	1
GA11850-RA 	 1	 1195590	 1196735	1
GA11850-RA 	 2	 1196910	 1196979	1
GA11850-RA 	 3	 1197142	 1197200	1
GA11850-RA 	 4	 1197399	 1197470	1
GA11851-RA 	 1	 1177088	 1177773	1
GA11851-RA 	 2	 1177966	 1178035	1
GA11851-RA 	 3	 1178198	 1178260	1
GA11851-RA 	 4	 1178459	 1178520	1
GA11852-RA 	 1	 1173299	 1174295	1
GA11852-RA 	 2	 1174488	 1174540	1
GA11854-RB 	 1	10838249	10838307	1
GA11854-RB 	 2	10838680	10838733	1
GA11855-RA 	 1	 1943579	 1943643	1
GA11855-RA 	 2	 1944590	 1944754	1
GA11855-RA 	 3	 1945299	 1945383	1
GA11855-RA 	 4	 1945807	 1945869	1
GA11855-RA 	 5	 1946065	 1946121	1
GA11855-RA 	 6	 1946757	 1946821	1
GA11858-RA 	 1	 2757446	 2757524	1
GA11860-RA 	 1	 5312628	 5312699	1
GA11860-RA 	 2	 5313370	 5313430	1
GA11861-RA 	 1	 5296091	 5296150	1
GA11861-RA 	 2	 5297342	 5297411	1
GA11861-RA 	 3	 5297609	 5297749	1
GA11861-RA 	 4	 5298199	 5298269	1
GA11862-RA 	 1	 5310641	 5310714	1
GA11866-RA 	 1	 5143436	 5143499	1
GA11866-RA 	 2	 5147042	 5147118	1
GA11866-RA 	 3	 5147197	 5147288	1
GA11866-RA 	 4	 5152299	 5152421	1
GA11866-RA 	 5	 5152650	 5152730	1
GA11866-RA 	 6	 5152872	 5152945	1
GA11866-RA 	 7	 5153273	 5153337	1
GA11866-RA 	 8	 5153650	 5153725	1
GA11868-RB 	 1	 5269186	 5269257	1
GA11868-RB 	 2	 5269387	 5269458	1
GA11868-RB 	 3	 5269647	 5269705	1
GA11868-RB 	 4	 5269871	 5269928	1
GA11868-RB 	 5	 5270060	 5270117	1
GA11868-RB 	 6	 5270454	 5270507	1
GA11868-RB 	 7	 5270621	 5270683	1
GA11868-RB 	 8	 5271693	 5271763	1
GA11869-RB 	 1	 5139017	 5141702	1
GA11870-RB 	 1	 5123960	 5124015	1
GA11884-RB 	 1	16246131	16246194	1
GA11884-RB 	 2	16246933	16246989	1
GA11884-RB 	 3	16247190	16247246	1
GA11884-RB 	 4	16247586	16247703	1
GA11884-RB 	 5	16247770	16248335	1
GA11884-RB 	 6	16248718	16248775	1
GA11884-RB 	 7	16249136	16249195	1
GA11885-RB 	 1	16251311	16251376	1
GA11889-RA 	 1	 7154263	 7154393	1
GA11890-RB 	 1	 7175841	 7178069	1
GA11894-RB 	 1	 7151347	 7220275	1
GA11894-RB 	 2	 7220356	 7220866	1
GA11894-RB 	 3	 7220967	 7221040	1
GA11894-RB 	 4	 7221240	 7221299	1
GA11894-RB 	 5	 7221375	 7221435	1
GA11894-RB 	 6	 7221520	 7221595	1
GA11894-RB 	 7	 7221691	 7221751	1
GA11894-RB 	 8	 7221936	 7223133	1
GA11894-RB 	 9	 7223398	 7223484	1
GA11894-RB 	10	 7223664	 7223799	1
GA11894-RB 	11	 7223941	 7224749	1
GA11894-RB 	12	 7224900	 7224991	1
GA11894-RB 	13	 7225246	 7228384	1
GA11894-RB 	14	 7228697	 7228768	1
GA11894-RB 	15	 7228920	 7229424	1
GA11894-RB 	16	 7229953	 7230573	1
GA11894-RB 	17	 7230680	 7230745	1
GA11894-RB 	18	 7230962	 7231019	1
GA11894-RB 	19	 7231184	 7231248	1
GA11894-RB 	20	 7231361	 7231432	1
GA11894-RB 	21	 7231619	 7231691	1
GA11894-RB 	22	 7231899	 7234323	1
GA11894-RB 	23	 7234516	 7234903	1
GA11894-RB 	24	 7235110	 7235180	1
GA11894-RB 	25	 7235527	 7236547	1
GA11894-RB 	26	 7236737	 7236795	1
GA11895-RA 	 1	 7248573	 7248864	1
GA11895-RA 	 2	 7248979	 7249031	1
GA11895-RA 	 3	 7249189	 7249242	1
GA11901-RA 	 1	 7298123	 7298193	1
GA11901-RA 	 2	 7298501	 7298573	1
GA11901-RA 	 3	 7298737	 7298829	1
GA11902-RB 	 1	 6984815	 6986238	1
GA11902-RB 	 2	 6986810	 6986873	1
GA11902-RB 	 3	 6986983	 6987382	1
GA11902-RB 	 4	 6987824	 6987929	1
GA11904-RA 	 1	 6982020	 6982078	1
GA11904-RA 	 2	 6982222	 6982286	1
GA11904-RA 	 3	 6982590	 6982657	1
GA11905-RA 	 1	 6974603	 6974670	1
GA11905-RA 	 2	 6974822	 6974897	1
GA11905-RA 	 3	 6975045	 6975099	1
GA11905-RA 	 4	 6975238	 6975302	1
GA11906-RB 	 1	 6878192	 6878255	1
GA11906-RB 	 2	 6878654	 6878710	1
GA11907-RA 	 1	 6154960	 6155017	1
GA11907-RA 	 2	 6155186	 6155247	1
GA11909-RA 	 1	 6173379	 6173782	1
GA11909-RA 	 2	 6173931	 6173987	1
GA11909-RA 	 3	 6174333	 6174396	1
GA11913-RA 	 1	14128772	14128835	1
GA11913-RA 	 2	14129209	14129271	1
GA11916-RB 	 1	14106392	14106451	1
GA11916-RB 	 2	14106758	14106813	1
GA11917-RA 	 1	15893326	15893386	1
GA11917-RA 	 2	15893575	15893629	1
GA11917-RA 	 3	15893806	15893862	1
GA11917-RA 	 4	15893962	15894010	1
GA11917-RA 	 5	15894164	15894221	1
GA11921-RA 	 1	15957236	15957294	1
GA11925-RA 	 1	 7956156	 7956220	1
GA11925-RA 	 2	 7956581	 7956640	1
GA11925-RA 	 3	 7956836	 7956893	1
GA11925-RA 	 4	 7956996	 7957067	1
GA11925-RA 	 5	 7957738	 7957813	1
GA11926-RB 	 1	18942212	18942272	1
GA11926-RB 	 2	18942446	18942518	1
GA11926-RB 	 3	18942698	18942759	1
GA11926-RB 	 4	18943460	18943522	1
GA11926-RB 	 5	18943589	18943656	1
GA11927-RA 	 1	18937301	18937386	1
GA11943-RI 	 1	12116136	12116199	1
GA11943-RI 	 2	12116375	12119545	1
GA11944-RB 	 1	12041550	12041611	1
GA11944-RB 	 2	12042392	12042445	1
GA11944-RB 	 3	12044496	12044554	1
GA11944-RB 	 4	12044925	12052149	1
GA11977-RA 	 1	 2746317	 2746382	1
GA11977-RA 	 2	 2746616	 2746681	1
GA11977-RA 	 3	 2747244	 2747303	1
GA12078-RA 	 1	11136016	11136063	1
GA12078-RA 	 2	11136323	11136387	1
GA12078-RA 	 3	11136572	11137029	1
GA12081-RA 	 1	 1817025	 1817079	1
GA12082-RA 	 1	 7486528	 7486588	1
GA12083-RA 	 1	 7523486	 7523535	1
GA12084-RA 	 1	 7500854	 7500913	1
GA12084-RA 	 2	 7501116	 7501167	1
GA12084-RA 	 3	 7501324	 7501381	1
GA12087-RB 	 1	 7478568	 7478637	1
GA12087-RB 	 2	 7479167	 7479223	1
GA12087-RB 	 3	 7479399	 7479464	1
GA12087-RB 	 4	 7479544	 7479689	1
GA12087-RB 	 5	 7479811	 7479865	1
GA12087-RB 	 6	 7480021	 7480094	1
GA12087-RB 	 7	 7480479	 7480547	1
GA12087-RB 	 8	 7480729	 7480790	1
GA12087-RB 	 9	 7480976	 7481035	1
GA12087-RB 	10	 7481180	 7481236	1
GA12087-RB 	11	 7481729	 7481964	1
GA12088-RA 	 1	 7459276	 7459339	1
GA12089-RA 	 1	 2816880	 2816939	1
GA12090-RB 	 1	 2829700	 2829758	1
GA12090-RB 	 2	 2829803	 2829865	1
GA12090-RB 	 3	 2830080	 2830140	1
GA12090-RB 	 4	 2830366	 2830424	1
GA12090-RB 	 5	 2830571	 2830642	1
GA12090-RB 	 6	 2831026	 2831089	1
GA12090-RB 	 7	 2831402	 2831468	1
GA12090-RB 	 8	 2831713	 2831774	1
GA12090-RB 	 9	 2831978	 2832101	1
GA12090-RB 	10	 2832291	 2833918	1
GA12091-RI 	 1	 2837856	 2837927	1
GA12091-RI 	 2	 2838002	 2838076	1
GA12091-RI 	 3	 2838219	 2838313	1
GA12091-RI 	 4	 2838429	 2838491	1
GA12091-RI 	 5	 2838736	 2838787	1
GA12091-RI 	 6	 2838916	 2839686	1
GA12091-RI 	 7	 2840044	 2841111	1
GA12091-RI 	 8	 2841284	 2853234	1
GA12094-RB 	 1	 2889796	 2889853	1
GA12098-RA 	 1	14365272	14365332	1
GA12100-RA 	 1	17041633	17041696	1
GA12100-RA 	 2	17042073	17042140	1
GA12100-RA 	 3	17042793	17042855	1
GA12100-RA 	 4	17043014	17043074	1
GA12107-RA 	 1	16975459	16975519	1
GA12107-RA 	 2	16976034	16976094	1
GA12108-RA 	 1	16931198	16931265	1
GA12108-RA 	 2	16931580	16931637	1
GA12109-RC 	 1	16883943	16890124	1
GA12109-RC 	 2	16890174	16891555	1
GA12109-RC 	 3	16891692	16892580	1
GA12109-RC 	 4	16892697	16892814	1
GA12111-RA 	 1	16859769	16859826	1
GA12111-RA 	 2	16860000	16860063	1
GA12111-RA 	 3	16860631	16860689	1
GA12112-RA 	 1	16865374	16865451	1
GA12112-RA 	 2	16865528	16865978	1
GA12112-RA 	 3	16866179	16866238	1
GA12112-RA 	 4	16866286	16867979	1
GA12112-RA 	 5	16868088	16868149	1
GA12112-RA 	 6	16868336	16868400	1
GA12113-RA 	 1	 4730385	 4730440	1
GA12117-RA 	 1	14100866	14100920	1
GA12118-RD 	 1	13517996	13518066	1
GA12118-RD 	 2	13518720	13519620	1
GA12120-RA 	 1	14070450	14070508	1
GA12120-RA 	 2	14070668	14070724	1
GA12120-RA 	 3	14070933	14070987	1
GA12120-RA 	 4	14071509	14071564	1
GA12120-RA 	 5	14071734	14071796	1
GA12122-RA 	 1	14052348	14052409	1
GA12122-RA 	 2	14052533	14052593	1
GA12123-RA 	 1	14079793	14080328	2
GA12123-RA 	 2	14080428	14080490	2
GA12123-RA 	 3	14080698	14081348	2
GA12123-RA 	 4	14081460	14081527	2
GA12123-RA 	 5	14081858	14081923	2
GA12123-RA 	 6	14082400	14082462	2
GA12123-RA 	 7	14082718	14082784	2
GA12126-RA 	 1	11068058	11068115	1
GA12126-RA 	 2	11068251	11068318	1
GA12126-RA 	 3	11068552	11068611	1
GA12126-RA 	 4	11068780	11068835	1
GA12126-RA 	 5	11068977	11069039	1
GA12126-RA 	 6	11069216	11069280	1
GA12126-RA 	 7	11069492	11069556	1
GA12129-RB 	 1	11019510	11019641	1
GA12134-RA 	 1	11044584	11044668	1
GA12135-RA 	 1	11036106	11036159	1
GA12135-RA 	 2	11036564	11036626	1
GA12135-RA 	 3	11036978	11037042	1
GA12135-RA 	 4	11037162	11037214	1
GA12135-RA 	 5	11037450	11037504	1
GA12135-RA 	 6	11037576	11037633	1
GA12137-RA 	 1	11029948	11030007	1
GA12137-RA 	 2	11030198	11030249	1
GA12137-RA 	 3	11030866	11030934	1
GA12140-RB 	 1	18742883	18743661	1
GA12140-RB 	 2	18743834	18743909	1
GA12140-RB 	 3	18744037	18744262	1
GA12140-RB 	 4	18744485	18744548	1
GA12140-RB 	 5	18744732	18744789	1
GA12141-RA 	 1	18731579	18731644	1
GA12142-RA 	 1	18739818	18739974	1
GA12143-RA 	 1	18746163	18746262	1
GA12143-RA 	 2	18746475	18746549	1
GA12143-RA 	 3	18746637	18747406	1
GA12143-RA 	 4	18747492	18747578	1
GA12143-RA 	 5	18747702	18747775	1
GA12143-RA 	 6	18747930	18748003	1
GA12143-RA 	 7	18748295	18748370	1
GA12143-RA 	 8	18748484	18748544	1
GA12143-RA 	 9	18748685	18748767	1
GA12202-RA 	 1	14357758	14357863	1
GA12202-RA 	 2	14358008	14358070	1
GA12202-RA 	 3	14358293	14358350	1
GA12202-RA 	 4	14359377	14359438	1
GA12204-RA 	 1	14353798	14353871	1
GA12204-RA 	 2	14354206	14354273	1
GA12204-RA 	 3	14354412	14354478	1
GA12205-RA 	 1	 5707481	 5707562	1
GA12207-RA 	 1	 5794783	 5794844	1
GA12207-RA 	 2	 5795239	 5795304	1
GA12207-RA 	 3	 5795538	 5795614	1
GA12211-RA 	 1	 8251938	 8251996	1
GA12217-RB 	 1	14445618	14445686	1
GA12217-RB 	 2	14447715	14447785	1
GA12218-RA 	 1	14398080	14398130	1
GA12222-RA 	 1	14369224	14369286	1
GA12222-RA 	 2	14370221	14370281	1
GA12222-RA 	 3	14371070	14371127	1
GA12223-RA 	 1	12145777	12145827	1
GA12224-RC 	 1	 8163868	 8163928	1
GA12224-RC 	 2	 8164474	 8164533	1
GA12274-RA 	 1	10480681	10480738	1
GA12276-RA 	 1	10516109	10516165	1
GA12277-RA 	 1	 4482647	 4483497	1
GA12277-RA 	 2	 4483647	 4483706	1
GA12281-RA 	 1	10518726	10518789	1
GA12281-RA 	 2	10518841	10518903	1
GA12281-RA 	 3	10518988	10519165	1
GA12281-RA 	 4	10519196	10519261	1
GA12283-RA 	 1	13475927	13475994	1
GA12283-RA 	 2	13476426	13476484	1
GA12283-RA 	 3	13476590	13476658	1
GA12283-RA 	 4	13476750	13476801	1
GA12283-RA 	 5	13476973	13477024	1
GA12284-RA 	 1	 8686084	 8702939	1
GA12284-RA 	 2	 8703161	 8703236	1
GA12284-RA 	 3	 8703446	 8704027	1
GA12284-RA 	 4	 8704137	 8704201	1
GA12284-RA 	 5	 8704324	 8704387	1
GA12284-RA 	 6	 8704663	 8704739	1
GA12286-RA 	 1	 8627592	 8627659	2
GA12286-RA 	 2	 8628010	 8628075	2
GA12287-RA 	 1	 8601925	 8601992	1
GA12287-RA 	 2	 8602212	 8602287	1
GA12288-RB 	 1	 8569740	 8569809	1
GA12290-RA 	 1	 8576112	 8576173	1
GA12291-RB 	 1	 8530582	 8530641	1
GA12291-RB 	 2	 8531183	 8531811	1
GA12291-RB 	 3	 8531947	 8532158	1
GA12291-RB 	 4	 8532379	 8532437	1
GA12291-RB 	 5	 8532500	 8532567	1
GA12292-RB 	 1	 8490723	 8490926	1
GA12292-RB 	 2	 8491716	 8491784	1
GA12320-RA 	 1	15399948	15400002	1
GA12324-RB 	 1	15427295	15427349	2
GA12325-RA 	 1	15269676	15269739	1
GA12325-RA 	 2	15269856	15269916	1
GA12325-RA 	 3	15273718	15273772	1
GA12325-RA 	 4	15275039	15275096	1
GA12325-RA 	 5	15276238	15276302	1
GA12325-RA 	 6	15277316	15278446	1
GA12328-RA 	 1	15430129	15430183	2
GA12330-RA 	 1	15519217	15519283	1
GA12330-RA 	 2	15519434	15519502	1
GA12330-RA 	 3	15519586	15519650	1
GA12330-RA 	 4	15519898	15519956	1
GA12331-RE 	 1	15552038	15552130	1
GA12334-RA 	 1	14857589	14857663	1
GA12334-RA 	 2	14857854	14857919	1
GA12334-RA 	 3	14858478	14858561	1
GA12334-RA 	 4	14858885	14858950	1
GA12334-RA 	 5	14859176	14863941	1
GA12335-RA 	 1	 4028920	 4029370	1
GA12336-RA 	 1	 4030212	 4030272	1
GA12338-RA 	 1	 4073449	 4073503	1
GA12339-RA 	 1	 4074866	 4074917	1
GA12339-RA 	 2	 4075273	 4075328	1
GA12340-RA 	 1	 4077059	 4077116	1
GA12340-RA 	 2	 4077246	 4077301	1
GA12341-RA 	 1	 4065150	 4065214	1
GA12341-RA 	 2	 4065547	 4065605	1
GA12341-RA 	 3	 4065833	 4065896	1
GA12341-RA 	 4	 4066198	 4066255	1
GA12341-RA 	 5	 4066531	 4066587	1
GA12341-RA 	 6	 4066787	 4066851	1
GA12341-RA 	 7	 4066945	 4067006	1
GA12341-RA 	 8	 4067178	 4067239	1
GA12341-RA 	 9	 4067322	 4067393	1
GA12341-RA 	10	 4067555	 4067613	1
GA12341-RA 	11	 4067697	 4067758	1
GA12341-RA 	12	 4068239	 4068305	1
GA12341-RA 	13	 4068760	 4068836	1
GA12341-RA 	14	 4068956	 4069030	1
GA12341-RA 	15	 4069212	 4069293	1
GA12341-RA 	16	 4069416	 4069493	1
GA12342-RA 	 1	 4076162	 4076219	1
GA12342-RA 	 2	 4076569	 4076621	1
GA12346-RA 	 1	 4219424	 4219488	1
GA12346-RA 	 2	 4219651	 4219706	1
GA12346-RA 	 3	 4220765	 4220827	1
GA12346-RA 	 4	 4222301	 4222362	1
GA12346-RA 	 5	 4223851	 4223908	1
GA12347-RB 	 1	17462433	17462542	1
GA12347-RB 	 2	17462737	17462820	1
GA12347-RB 	 3	17462984	17463295	1
GA12347-RB 	 4	17463405	17463470	1
GA12347-RB 	 5	17463653	17463724	1
GA12348-RA 	 1	17475732	17475786	1
GA12348-RA 	 2	17476277	17476331	1
GA12353-RB 	 1	 3275715	 3275763	1
GA12353-RB 	 2	 3275839	 3275897	1
GA12353-RB 	 3	 3276297	 3276350	1
GA12353-RB 	 4	 3276659	 3276720	1
GA12356-RA 	 1	 9125578	 9125634	1
GA12357-RA 	 1	 9135540	 9140238	1
GA12357-RA 	 2	 9140381	 9140700	1
GA12360-RA 	 1	 9035904	 9035962	1
GA12362-RB 	 1	  295259	  295316	1
GA12362-RB 	 2	  295473	  296930	1
GA12362-RB 	 3	  297096	  297182	1
GA12363-RB 	 1	 1740682	 1740742	1
GA12363-RB 	 2	 1740769	 1740855	1
GA12363-RB 	 3	 1741008	 1741078	1
GA12363-RB 	 4	 1741152	 1741221	1
GA12363-RB 	 5	 1741398	 1741462	1
GA12363-RB 	 6	 1741797	 1741881	1
GA12366-RA 	 1	 1778664	 1779124	1
GA12366-RA 	 2	 1779162	 1780119	1
GA12366-RA 	 3	 1780166	 1780329	1
GA12367-RA 	 1	 7613720	 7613777	1
GA12367-RA 	 2	 7613944	 7614014	1
GA12367-RA 	 3	 7614155	 7614208	1
GA12369-RA 	 1	 7746020	 7746087	1
GA12369-RA 	 2	 7746369	 7746426	1
GA12369-RA 	 3	 7746636	 7746724	1
GA12369-RA 	 4	 7747426	 7747487	1
GA12369-RA 	 5	 7747774	 7747832	1
GA12370-RA 	 1	18537582	18537611	1
GA12370-RA 	 2	18537881	18537991	1
GA12370-RA 	 3	18538340	18538395	1
GA12371-RA 	 1	18544178	18544238	1
GA12372-RA 	 1	18416129	18416211	1
GA12373-RC 	 1	18301428	18302168	1
GA12373-RC 	 2	18302295	18302455	1
GA12373-RC 	 3	18302588	18302782	1
GA12373-RC 	 4	18303205	18303287	1
GA12373-RC 	 5	18303361	18305455	1
GA12373-RC 	 6	18305573	18305993	1
GA12373-RC 	 7	18306120	18306200	1
GA12373-RC 	 8	18306430	18355563	1
GA12374-RA 	 1	12254884	12255848	1
GA12374-RA 	 2	12255961	12256285	1
GA12374-RA 	 3	12256389	12256464	1
GA12374-RA 	 4	12256690	12260901	1
GA12374-RA 	 5	12261044	12261108	1
GA12374-RA 	 6	12261306	12261371	1
