Transcript	Intron_No	Beg	End
GA11434-RA 	 2	 1201961	 1202021	1
GA11434-RA 	 3	 1202199	 1202260	1
GA11434-RA 	 4	 1202435	 1202495	1
GA11435-RA 	 1	 1210058	 1210696	1
GA11435-RA 	 2	 1210859	 1210912	1
GA11435-RA 	 3	 1211276	 1211333	1
GA11444-RA 	 1	11240716	11240796	1
GA11448-RA 	 1	 1469399	 1469663	1
GA11448-RA 	 2	 1469844	 1469907	1
GA11448-RA 	 3	 1470184	 1470247	1
GA11448-RA 	 4	 1470506	 1470572	1
GA11452-RA 	 1	 1327564	 1327630	1
GA11452-RA 	 2	 1328515	 1328575	1
GA11452-RA 	 3	 1328721	 1328783	1
GA11466-RA 	 1	 4041084	 4041294	1
GA11480-RD 	 1	13824693	13825763	1
GA11480-RD 	 2	13826096	13826357	1
GA11509-RA 	 1	 6671793	 6671850	1
GA11509-RA 	 2	 6672265	 6672334	1
GA11510-RA 	 1	13369949	13370103	1
GA11510-RA 	 2	13370198	13370268	1
GA11510-RA 	 3	13370706	13370762	1
GA11510-RA 	 4	13370945	13371000	1
GA11510-RA 	 5	13372210	13372279	1
GA11510-RA 	 6	13372490	13372559	1
GA11517-RA 	 1	 9412544	 9412599	1
GA11517-RA 	 2	 9413244	 9413303	1
GA11517-RA 	 3	 9413488	 9413564	1
GA11517-RA 	 4	 9415177	 9415236	1
GA11517-RA 	 5	 9415698	 9415763	1
GA11538-RE 	 1	16166922	16166981	1
GA11538-RE 	 2	16167064	16168042	1
GA11538-RE 	 3	16168148	16168209	1
GA11538-RE 	 4	16168487	16169302	1
GA11538-RE 	 5	16169698	16169892	1
GA11538-RE 	 6	16170343	16170458	1
GA11538-RE 	 7	16170600	16170674	1
GA11538-RE 	 8	16170759	16172688	1
GA11538-RE 	 9	16172743	16174282	1
GA11538-RE 	10	16174364	16174419	1
GA11538-RE 	11	16174495	16174556	1
GA11538-RE 	12	16174665	16174727	1
GA11538-RE 	13	16174800	16174865	1
GA11538-RE 	14	16175069	16175125	1
GA11538-RE 	15	16175269	16175467	1
GA11538-RE 	16	16175525	16176427	1
GA11538-RE 	17	16176522	16176920	1
GA11538-RE 	18	16176969	16177080	1
GA11538-RE 	19	16177186	16177243	1
GA11538-RE 	20	16177363	16177421	1
GA11538-RE 	21	16177562	16177621	1
GA11538-RE 	22	16177847	16177935	1
GA11538-RE 	23	16178461	16178518	1
GA11556-RA 	 1	12063664	12063724	1
GA11557-RA 	 1	12056671	12056737	1
GA11557-RA 	 2	12056955	12057323	1
GA11557-RA 	 3	12057486	12057551	1
GA11557-RA 	 4	12057787	12057849	1
GA11557-RA 	 5	12057998	12058057	1
GA11557-RA 	 6	12058204	12058258	1
GA11557-RA 	 7	12058599	12058662	1
GA11557-RA 	 8	12059929	12059986	1
GA11557-RA 	 9	12060100	12060151	1
GA11563-RA 	 1	12155985	12156046	1
GA11563-RA 	 2	12156171	12156259	1
GA11563-RA 	 3	12156406	12156463	1
GA11567-RA 	 1	12065494	12065545	1
GA11567-RA 	 2	12065933	12065996	1
GA11569-RG 	 1	12050053	12050608	1
GA11569-RG 	 2	12050686	12051757	1
GA11569-RG 	 3	12051858	12051912	1
GA11569-RG 	 4	12052089	12052374	1
GA11569-RG 	 5	12052465	12053917	1
GA11569-RG 	 6	12054074	12054157	1
GA11569-RG 	 7	12054523	12054582	1
GA11569-RG 	 8	12054712	12054784	1
GA11569-RG 	 9	12054890	12054956	1
GA11569-RG 	10	12055157	12055730	1
GA11571-RA 	 1	14803101	14803164	1
GA11576-RA 	 1	11380021	11380089	1
GA11576-RA 	 2	11380414	11380529	1
GA11584-RA 	 1	 2749660	 2749723	1
GA11585-RA 	 1	  391620	  397466	1
GA11585-RA 	 2	  397637	  399264	1
GA11586-RA 	 1	16538182	16547789	1
GA11587-RC 	 1	13431228	13432573	1
GA11587-RC 	 2	13432692	13432770	1
GA11587-RC 	 3	13432973	13433037	1
GA11587-RC 	 4	13433135	13433189	1
GA11587-RC 	 5	13433284	13433353	1
GA11587-RC 	 6	13433515	13433571	1
GA11587-RC 	 7	13433683	13433742	1
GA11587-RC 	 8	13433929	13433987	1
GA11587-RC 	 9	13434113	13434358	1
GA11587-RC 	10	13434410	13434965	1
GA11588-RA 	 1	 1822699	 1822767	1
GA11588-RA 	 2	 1822931	 1822988	1
GA11590-RA 	 1	15883368	15883427	1
GA11590-RA 	 2	15884201	15884259	1
GA11590-RA 	 3	15884397	15884457	1
GA11592-RA 	 1	11572111	11572195	1
GA11592-RA 	 2	11572522	11572581	1
GA11592-RA 	 3	11572657	11572726	1
GA11592-RA 	 4	11573225	11573282	1
GA11592-RA 	 5	11573432	11573502	1
GA11592-RA 	 6	11573738	11573798	1
GA11596-RB 	 1	16481792	16481876	1
GA11596-RB 	 2	16481966	16482031	1
GA11601-RA 	 1	16527808	16528045	1
GA11601-RA 	 2	16528141	16528207	1
GA11601-RA 	 3	16528420	16528482	1
GA11601-RA 	 4	16528845	16528904	1
GA11601-RA 	 5	16529132	16529196	1
GA11603-RA 	 1	 8910558	 8910612	1
GA11603-RA 	 2	 8910785	 8910838	1
GA11603-RA 	 3	 8911212	 8911625	1
GA11604-RA 	 1	18737120	18737183	1
GA11614-RA 	 1	13993696	13993754	1
GA11614-RA 	 2	13994130	13994184	1
GA11614-RA 	 3	13994261	13994328	1
GA11625-RA 	 1	11187550	11191232	1
GA11625-RA 	 2	11191467	11191830	1
GA11625-RA 	 3	11192092	11192197	1
GA11625-RA 	 4	11192666	11192735	1
GA11638-RA 	 1	 8959720	 8959786	1
GA11639-RC 	 1	13080851	13082693	1
GA11666-RB 	 1	10625287	10625345	1
GA11666-RB 	 2	10625499	10625555	1
GA11666-RB 	 3	10625658	10625711	1
GA11666-RB 	 4	10625928	10625989	1
GA11666-RB 	 5	10626421	10626501	1
GA11779-RA 	 1	10188663	10188723	1
GA11779-RA 	 2	10189490	10189547	1
GA11784-RA 	 1	18656448	18656501	1
GA11789-RA 	 1	  289517	  289580	1
GA11789-RA 	 2	  289668	  289732	1
GA11791-RA 	 1	 9668682	 9668750	1
GA11791-RA 	 2	 9669109	 9669215	1
GA11794-RB 	 1	 5921279	 5921351	1
GA11794-RB 	 2	 5922696	 5922765	1
GA11795-RA 	 1	 7530368	 7530427	1
GA11795-RA 	 2	 7530970	 7531026	1
GA11795-RA 	 3	 7531194	 7531249	1
GA11795-RA 	 4	 7531609	 7531676	1
GA11795-RA 	 5	 7531831	 7531894	1
GA11798-RA 	 1	 1828176	 1828244	1
GA11800-RA 	 1	 6620664	 6620865	1
GA11800-RA 	 2	 6620992	 6621071	1
GA11802-RA 	 1	 5572797	 5572867	1
GA11802-RA 	 2	 5573000	 5573066	1
GA11802-RA 	 3	 5573406	 5573498	1
GA11802-RA 	 4	 5574717	 5575668	1
GA11808-RA 	 1	 7593108	 7598437	1
GA11808-RA 	 2	 7598509	 7598779	1
GA11808-RA 	 3	 7598878	 7598939	1
GA11808-RA 	 4	 7600346	 7600406	1
GA11808-RA 	 5	 7600851	 7600914	1
GA11808-RA 	 6	 7601488	 7601548	1
GA11808-RA 	 7	 7601766	 7601849	1
GA11808-RA 	 8	 7602071	 7602138	1
GA11808-RA 	 9	 7602309	 7603332	1
GA11834-RB 	 1	11311155	11311215	1
GA11834-RB 	 2	11311382	11311457	1
GA11836-RA 	 1	 2574017	 2574083	1
GA11836-RA 	 2	 2574217	 2574283	1
GA11836-RA 	 3	 2574364	 2574421	1
GA11837-RA 	 1	 6562032	 6562106	1
GA11838-RA 	 1	 1247271	 1247337	1
GA11839-RA 	 1	 1230857	 1230918	1
GA11839-RA 	 2	 1231117	 1231170	1
GA11839-RA 	 3	 1231324	 1231394	1
GA11839-RA 	 4	 1231569	 1231636	1
GA11840-RA 	 1	 1285105	 1297184	1
GA11840-RA 	 2	 1297756	 1298467	1
GA11840-RA 	 3	 1298582	 1299180	1
GA11840-RA 	 4	 1299310	 1303723	1
GA11840-RA 	 5	 1303928	 1304048	1
GA11842-RA 	 1	 1243146	 1243239	1
GA11842-RA 	 2	 1243567	 1243645	1
GA11844-RA 	 1	 1222542	 1223214	1
GA11844-RA 	 2	 1223389	 1223450	1
GA11844-RA 	 3	 1223607	 1223671	1
GA11844-RA 	 4	 1223870	 1223934	1
GA11845-RA 	 1	 1220889	 1220943	1
GA11845-RA 	 2	 1221118	 1221176	1
GA11845-RA 	 3	 1221333	 1221395	1
GA11845-RA 	 4	 1221591	 1221716	1
GA11846-RA 	 1	 1214796	 1215887	1
GA11846-RA 	 2	 1216047	 1216125	1
GA11846-RA 	 3	 1216282	 1216339	1
GA11846-RA 	 4	 1216547	 1216616	1
GA11847-RA 	 1	 1211854	 1212415	1
GA11847-RA 	 2	 1212575	 1212632	1
GA11847-RA 	 3	 1212795	 1212859	1
GA11847-RA 	 4	 1213055	 1213122	1
GA11849-RA 	 1	 1203490	 1203561	1
GA11849-RA 	 2	 1203757	 1203812	1
GA11849-RA 	 3	 1203978	 1204039	1
GA11849-RA 	 4	 1204238	 1204408	1
GA11850-RA 	 1	 1195590	 1196735	1
GA11850-RA 	 2	 1196910	 1196979	1
GA11850-RA 	 3	 1197142	 1197200	1
GA11850-RA 	 4	 1197399	 1197470	1
GA11851-RA 	 1	 1177088	 1177773	1
GA11851-RA 	 2	 1177966	 1178035	1
GA11851-RA 	 3	 1178198	 1178260	1
GA11851-RA 	 4	 1178459	 1178520	1
GA11852-RA 	 1	 1173299	 1174295	1
GA11852-RA 	 2	 1174488	 1174540	1
GA11854-RB 	 1	 8675437	 8675495	1
GA11854-RB 	 2	 8675868	 8675921	1
GA11855-RA 	 1	 1943579	 1943643	1
GA11855-RA 	 2	 1944590	 1944754	1
GA11855-RA 	 3	 1945299	 1945383	1
GA11855-RA 	 4	 1945807	 1945869	1
GA11855-RA 	 5	 1946065	 1946121	1
GA11855-RA 	 6	 1946757	 1946821	1
GA11858-RA 	 1	 2757446	 2757524	1
GA11860-RA 	 1	 5312628	 5312699	1
GA11860-RA 	 2	 5313370	 5313430	1
GA11861-RA 	 1	 5296091	 5296150	1
GA11861-RA 	 2	 5297342	 5297411	1
GA11861-RA 	 3	 5297609	 5297749	1
GA11861-RA 	 4	 5298199	 5298269	1
GA11862-RA 	 1	 5310641	 5310714	1
GA11866-RA 	 1	 5143436	 5143499	1
GA11866-RA 	 2	 5147042	 5147118	1
GA11866-RA 	 3	 5147197	 5147288	1
GA11866-RA 	 4	 5152299	 5152421	1
GA11866-RA 	 5	 5152650	 5152730	1
GA11866-RA 	 6	 5152872	 5152945	1
GA11866-RA 	 7	 5153273	 5153337	1
GA11866-RA 	 8	 5153650	 5153725	1
GA11868-RB 	 1	 5269186	 5269257	1
GA11868-RB 	 2	 5269387	 5269458	1
GA11868-RB 	 3	 5269647	 5269705	1
GA11868-RB 	 4	 5269871	 5269928	1
GA11868-RB 	 5	 5270060	 5270117	1
GA11868-RB 	 6	 5270454	 5270507	1
GA11868-RB 	 7	 5270621	 5270683	1
GA11868-RB 	 8	 5271693	 5271763	1
GA11869-RB 	 1	 5139017	 5141702	1
GA11870-RB 	 1	 5123960	 5124015	1
GA11884-RB 	 1	12367293	12367356	1
GA11884-RB 	 2	12368095	12368151	1
GA11884-RB 	 3	12368352	12368408	1
GA11884-RB 	 4	12368748	12368865	1
GA11884-RB 	 5	12368932	12369497	1
GA11884-RB 	 6	12369880	12369937	1
GA11884-RB 	 7	12370298	12370357	1
GA11885-RB 	 1	12372473	12372538	1
GA11889-RA 	 1	14002637	14002767	1
GA11890-RB 	 1	14024215	14026443	1
GA11894-RB 	 1	13999721	14068649	1
GA11894-RB 	 2	14068730	14069240	1
GA11894-RB 	 3	14069341	14069414	1
GA11894-RB 	 4	14069614	14069673	1
GA11894-RB 	 5	14069749	14069809	1
GA11894-RB 	 6	14069894	14069969	1
GA11894-RB 	 7	14070065	14070125	1
GA11894-RB 	 8	14070310	14071507	1
GA11894-RB 	 9	14071772	14071858	1
GA11894-RB 	10	14072038	14072173	1
GA11894-RB 	11	14072315	14073123	1
GA11894-RB 	12	14073274	14073365	1
GA11894-RB 	13	14073620	14076758	1
GA11894-RB 	14	14077071	14077142	1
GA11894-RB 	15	14077294	14077798	1
GA11894-RB 	16	14078327	14078947	1
GA11894-RB 	17	14079054	14079119	1
GA11894-RB 	18	14079336	14079393	1
GA11894-RB 	19	14079558	14079622	1
GA11894-RB 	20	14079735	14079806	1
GA11894-RB 	21	14079993	14080065	1
GA11894-RB 	22	14080273	14082697	1
GA11894-RB 	23	14082890	14083277	1
GA11894-RB 	24	14083484	14083554	1
GA11894-RB 	25	14083901	14084921	1
GA11894-RB 	26	14085111	14085169	1
GA11895-RA 	 1	14096947	14097238	1
GA11895-RA 	 2	14097353	14097405	1
GA11895-RA 	 3	14097563	14097616	1
GA11901-RA 	 1	14146497	14146567	1
GA11901-RA 	 2	14146875	14146947	1
GA11901-RA 	 3	14147111	14147203	1
GA11902-RB 	 1	13833189	13834612	1
GA11902-RB 	 2	13835184	13835247	1
GA11902-RB 	 3	13835357	13835756	1
GA11902-RB 	 4	13836198	13836303	1
GA11904-RA 	 1	13830394	13830452	1
GA11904-RA 	 2	13830596	13830660	1
GA11904-RA 	 3	13830964	13831031	1
GA11905-RA 	 1	13822977	13823044	1
GA11905-RA 	 2	13823196	13823271	1
GA11905-RA 	 3	13823419	13823473	1
GA11905-RA 	 4	13823612	13823676	1
GA11906-RB 	 1	13726566	13726629	2
GA11906-RB 	 2	13727028	13727084	2
GA11907-RA 	 1	 6154960	 6155017	1
GA11907-RA 	 2	 6155186	 6155247	1
GA11909-RA 	 1	 6173379	 6173782	1
GA11909-RA 	 2	 6173931	 6173987	1
GA11909-RA 	 3	 6174333	 6174396	1
GA11913-RA 	 1	16455695	16455757	1
GA11913-RA 	 2	16456131	16456194	1
GA11916-RB 	 1	16478153	16478208	1
GA11916-RB 	 2	16478515	16478574	1
GA11917-RA 	 1	12014488	12014548	1
GA11917-RA 	 2	12014737	12014791	1
GA11917-RA 	 3	12014968	12015024	1
GA11917-RA 	 4	12015124	12015172	1
GA11917-RA 	 5	12015326	12015383	1
GA11921-RA 	 1	12078398	12078456	1
GA11925-RA 	 1	14804530	14804594	1
GA11925-RA 	 2	14804955	14805014	1
GA11925-RA 	 3	14805210	14805267	1
GA11925-RA 	 4	14805370	14805441	1
GA11925-RA 	 5	14806112	14806187	1
GA11926-RB 	 1	18942212	18942272	1
GA11926-RB 	 2	18942446	18942518	1
GA11926-RB 	 3	18942698	18942759	1
GA11926-RB 	 4	18943460	18943522	1
GA11926-RB 	 5	18943589	18943656	1
GA11927-RA 	 1	18937301	18937386	1
GA11943-RI 	 1	 9953324	 9953387	1
GA11943-RI 	 2	 9953563	 9956733	1
GA11944-RB 	 1	 9878738	 9878799	1
GA11944-RB 	 2	 9879580	 9879633	1
GA11944-RB 	 3	 9881684	 9881742	1
GA11944-RB 	 4	 9882113	 9889337	1
GA11977-RA 	 1	 2746317	 2746382	1
GA11977-RA 	 2	 2746616	 2746681	1
GA11977-RA 	 3	 2747244	 2747303	1
GA12078-RA 	 1	 8973204	 8973251	1
GA12078-RA 	 2	 8973511	 8973575	1
GA12078-RA 	 3	 8973760	 8974217	1
GA12081-RA 	 1	 1817025	 1817079	1
GA12082-RA 	 1	14334902	14334962	1
GA12083-RA 	 1	14371860	14371909	1
GA12084-RA 	 1	14349228	14349287	1
GA12084-RA 	 2	14349490	14349541	1
GA12084-RA 	 3	14349698	14349755	1
GA12087-RB 	 1	14326942	14327011	1
GA12087-RB 	 2	14327541	14327597	1
GA12087-RB 	 3	14327773	14327838	1
GA12087-RB 	 4	14327918	14328063	1
GA12087-RB 	 5	14328185	14328239	1
GA12087-RB 	 6	14328395	14328468	1
GA12087-RB 	 7	14328853	14328921	1
GA12087-RB 	 8	14329103	14329164	1
GA12087-RB 	 9	14329350	14329409	1
GA12087-RB 	10	14329554	14329610	1
GA12087-RB 	11	14330103	14330338	1
GA12088-RA 	 1	14307650	14307713	1
GA12089-RA 	 1	 2816880	 2816939	1
GA12090-RB 	 1	 2829700	 2829758	1
GA12090-RB 	 2	 2829803	 2829865	1
GA12090-RB 	 3	 2830080	 2830140	1
GA12090-RB 	 4	 2830366	 2830424	1
GA12090-RB 	 5	 2830571	 2830642	1
GA12090-RB 	 6	 2831026	 2831089	1
GA12090-RB 	 7	 2831402	 2831468	1
GA12090-RB 	 8	 2831713	 2831774	1
GA12090-RB 	 9	 2831978	 2832101	1
GA12090-RB 	10	 2832291	 2833918	1
GA12091-RI 	 1	 2837856	 2837927	1
GA12091-RI 	 2	 2838002	 2838076	1
GA12091-RI 	 3	 2838219	 2838313	1
GA12091-RI 	 4	 2838429	 2838491	1
GA12091-RI 	 5	 2838736	 2838787	1
GA12091-RI 	 6	 2838916	 2839686	1
GA12091-RI 	 7	 2840044	 2841111	1
GA12091-RI 	 8	 2841284	 2853234	1
GA12094-RB 	 1	 2889796	 2889853	1
GA12098-RA 	 1	16219634	16219694	1
GA12100-RA 	 1	13162795	13162858	1
GA12100-RA 	 2	13163235	13163302	1
GA12100-RA 	 3	13163955	13164017	1
GA12100-RA 	 4	13164176	13164236	1
GA12107-RA 	 1	13096621	13096681	1
GA12107-RA 	 2	13097196	13097256	1
GA12108-RA 	 1	13052360	13052427	1
GA12108-RA 	 2	13052742	13052799	1
GA12109-RC 	 1	13005105	13011286	1
GA12109-RC 	 2	13011336	13012717	1
GA12109-RC 	 3	13012854	13013742	1
GA12109-RC 	 4	13013859	13013976	1
GA12111-RA 	 1	12980931	12980988	1
GA12111-RA 	 2	12981162	12981225	1
GA12111-RA 	 3	12981793	12981851	1
GA12112-RA 	 1	12986536	12986613	1
GA12112-RA 	 2	12986690	12987140	1
GA12112-RA 	 3	12987341	12987400	1
GA12112-RA 	 4	12987448	12989141	1
GA12112-RA 	 5	12989250	12989311	1
GA12112-RA 	 6	12989498	12989562	1
GA12113-RA 	 1	 4730385	 4730440	1
GA12117-RA 	 1	16484046	16484100	1
GA12118-RD 	 1	11355184	11355254	1
GA12118-RD 	 2	11355908	11356808	1
GA12120-RA 	 1	16513170	16513232	1
GA12120-RA 	 2	16513402	16513457	1
GA12120-RA 	 3	16513979	16514033	1
GA12120-RA 	 4	16514242	16514298	1
GA12120-RA 	 5	16514458	16514516	1
GA12122-RA 	 1	16532373	16532433	1
GA12122-RA 	 2	16532557	16532618	1
GA12123-RA 	 1	16502182	16502248	1
GA12123-RA 	 2	16502504	16502566	1
GA12123-RA 	 3	16503043	16503108	1
GA12123-RA 	 4	16503439	16503506	1
GA12123-RA 	 5	16503618	16504268	1
GA12123-RA 	 6	16504476	16504538	1
GA12123-RA 	 7	16504638	16505173	1
GA12126-RA 	 1	 8905246	 8905303	1
GA12126-RA 	 2	 8905439	 8905506	1
GA12126-RA 	 3	 8905740	 8905799	1
GA12126-RA 	 4	 8905968	 8906023	1
GA12126-RA 	 5	 8906165	 8906227	1
GA12126-RA 	 6	 8906404	 8906468	1
GA12126-RA 	 7	 8906680	 8906744	1
GA12129-RB 	 1	 8856698	 8856829	1
GA12134-RA 	 1	 8881772	 8881856	1
GA12135-RA 	 1	 8873294	 8873347	1
GA12135-RA 	 2	 8873752	 8873814	1
GA12135-RA 	 3	 8874166	 8874230	1
GA12135-RA 	 4	 8874350	 8874402	1
GA12135-RA 	 5	 8874638	 8874692	1
GA12135-RA 	 6	 8874764	 8874821	1
GA12137-RA 	 1	 8867136	 8867195	1
GA12137-RA 	 2	 8867386	 8867437	1
GA12137-RA 	 3	 8868054	 8868122	1
GA12140-RB 	 1	18742883	18743661	1
GA12140-RB 	 2	18743834	18743909	1
GA12140-RB 	 3	18744037	18744262	1
GA12140-RB 	 4	18744485	18744548	1
GA12140-RB 	 5	18744732	18744789	1
GA12141-RA 	 1	18731579	18731644	1
GA12142-RA 	 1	18739818	18739974	1
GA12143-RA 	 1	18746163	18746262	1
GA12143-RA 	 2	18746475	18746549	1
GA12143-RA 	 3	18746637	18747406	1
GA12143-RA 	 4	18747492	18747578	1
GA12143-RA 	 5	18747702	18747775	1
GA12143-RA 	 6	18747930	18748003	1
GA12143-RA 	 7	18748295	18748370	1
GA12143-RA 	 8	18748484	18748544	1
GA12143-RA 	 9	18748685	18748767	1
GA12202-RA 	 1	16225528	16225589	1
GA12202-RA 	 2	16226616	16226673	1
GA12202-RA 	 3	16226896	16226958	1
GA12202-RA 	 4	16227103	16227208	1
GA12204-RA 	 1	16230488	16230554	1
GA12204-RA 	 2	16230693	16230760	1
GA12204-RA 	 3	16231095	16231168	1
GA12205-RA 	 1	 5707481	 5707562	1
GA12207-RA 	 1	 5794783	 5794844	1
GA12207-RA 	 2	 5795239	 5795304	1
GA12207-RA 	 3	 5795538	 5795614	1
GA12211-RA 	 1	15100312	15100370	1
GA12217-RB 	 1	16137181	16137251	1
GA12217-RB 	 2	16139280	16139348	1
GA12218-RA 	 1	16186836	16186886	1
GA12222-RA 	 1	16213839	16213896	1
GA12222-RA 	 2	16214685	16214745	1
GA12222-RA 	 3	16215680	16215742	1
GA12223-RA 	 1	 9982965	 9983015	1
GA12224-RC 	 1	15012242	15012302	1
GA12224-RC 	 2	15012848	15012907	1
GA12274-RA 	 1	 8317869	 8317926	1
GA12276-RA 	 1	 8353297	 8353353	1
GA12277-RA 	 1	 4482647	 4483497	1
GA12277-RA 	 2	 4483647	 4483706	1
GA12281-RA 	 1	 8355914	 8355977	1
GA12281-RA 	 2	 8356029	 8356091	1
GA12281-RA 	 3	 8356176	 8356353	1
GA12281-RA 	 4	 8356384	 8356449	1
GA12283-RA 	 1	11313115	11313182	1
GA12283-RA 	 2	11313614	11313672	1
GA12283-RA 	 3	11313778	11313846	1
GA12283-RA 	 4	11313938	11313989	1
GA12283-RA 	 5	11314161	11314212	1
GA12284-RA 	 1	15534458	15551313	1
GA12284-RA 	 2	15551535	15551610	1
GA12284-RA 	 3	15551820	15552401	1
GA12284-RA 	 4	15552511	15552575	1
GA12284-RA 	 5	15552698	15552761	1
GA12284-RA 	 6	15553037	15553113	1
GA12286-RA 	 1	15475966	15476033	1
GA12286-RA 	 2	15476384	15476449	1
GA12287-RA 	 1	15450299	15450366	1
GA12287-RA 	 2	15450586	15450661	1
GA12288-RB 	 1	15418114	15418183	1
GA12290-RA 	 1	15424486	15424547	1
GA12291-RB 	 1	15378956	15379015	1
GA12291-RB 	 2	15379557	15380185	1
GA12291-RB 	 3	15380321	15380532	1
GA12291-RB 	 4	15380753	15380811	1
GA12291-RB 	 5	15380874	15380941	1
GA12292-RB 	 1	15339097	15339300	1
GA12292-RB 	 2	15340090	15340158	1
GA12320-RA 	 1	16900990	16901044	1
GA12324-RB 	 1	16873643	16873697	2
GA12325-RA 	 1	17022546	17023676	1
GA12325-RA 	 2	17024690	17024754	1
GA12325-RA 	 3	17025896	17025953	1
GA12325-RA 	 4	17027220	17027274	1
GA12325-RA 	 5	17031076	17031136	1
GA12325-RA 	 6	17031253	17031316	1
GA12328-RA 	 1	16870809	16870863	2
GA12330-RA 	 1	16781036	16781094	1
GA12330-RA 	 2	16781342	16781406	1
GA12330-RA 	 3	16781490	16781558	1
GA12330-RA 	 4	16781709	16781775	1
GA12331-RE 	 1	16748862	16748954	1
GA12334-RA 	 1	17437051	17441816	1
GA12334-RA 	 2	17442042	17442107	1
GA12334-RA 	 3	17442431	17442514	1
GA12334-RA 	 4	17443073	17443138	1
GA12334-RA 	 5	17443329	17443403	1
GA12335-RA 	 1	 4028920	 4029370	1
GA12336-RA 	 1	 4030212	 4030272	1
GA12338-RA 	 1	 4073449	 4073503	1
GA12339-RA 	 1	 4074866	 4074917	1
GA12339-RA 	 2	 4075273	 4075328	1
GA12340-RA 	 1	 4077059	 4077116	1
GA12340-RA 	 2	 4077246	 4077301	1
GA12341-RA 	 1	 4065150	 4065214	1
GA12341-RA 	 2	 4065547	 4065605	1
GA12341-RA 	 3	 4065833	 4065896	1
GA12341-RA 	 4	 4066198	 4066255	1
GA12341-RA 	 5	 4066531	 4066587	1
GA12341-RA 	 6	 4066787	 4066851	1
GA12341-RA 	 7	 4066945	 4067006	1
GA12341-RA 	 8	 4067178	 4067239	1
GA12341-RA 	 9	 4067322	 4067393	1
GA12341-RA 	10	 4067555	 4067613	1
GA12341-RA 	11	 4067697	 4067758	1
GA12341-RA 	12	 4068239	 4068305	1
GA12341-RA 	13	 4068760	 4068836	1
GA12341-RA 	14	 4068956	 4069030	1
GA12341-RA 	15	 4069212	 4069293	1
GA12341-RA 	16	 4069416	 4069493	1
GA12342-RA 	 1	 4076162	 4076219	1
GA12342-RA 	 2	 4076569	 4076621	1
GA12346-RA 	 1	 4219424	 4219488	1
GA12346-RA 	 2	 4219651	 4219706	1
GA12346-RA 	 3	 4220765	 4220827	1
GA12346-RA 	 4	 4222301	 4222362	1
GA12346-RA 	 5	 4223851	 4223908	1
GA12347-RB 	 1	13583595	13583704	1
GA12347-RB 	 2	13583899	13583982	1
GA12347-RB 	 3	13584146	13584457	1
GA12347-RB 	 4	13584567	13584632	1
GA12347-RB 	 5	13584815	13584886	1
GA12348-RA 	 1	13596894	13596948	1
GA12348-RA 	 2	13597439	13597493	1
GA12353-RB 	 1	 3275715	 3275763	1
GA12353-RB 	 2	 3275839	 3275897	1
GA12353-RB 	 3	 3276297	 3276350	1
GA12353-RB 	 4	 3276659	 3276720	1
GA12356-RA 	 1	17689978	17690034	1
GA12357-RA 	 1	17699940	17704638	1
GA12357-RA 	 2	17704781	17705100	1
GA12360-RA 	 1	17600304	17600362	1
GA12362-RB 	 1	  295259	  295316	1
GA12362-RB 	 2	  295473	  296930	1
GA12362-RB 	 3	  297096	  297182	1
GA12363-RB 	 1	 1740682	 1740742	1
GA12363-RB 	 2	 1740769	 1740855	1
GA12363-RB 	 3	 1741008	 1741078	1
GA12363-RB 	 4	 1741152	 1741221	1
GA12363-RB 	 5	 1741398	 1741462	1
GA12363-RB 	 6	 1741797	 1741881	1
GA12366-RA 	 1	 1778664	 1779124	1
GA12366-RA 	 2	 1779162	 1780119	1
GA12366-RA 	 3	 1780166	 1780329	1
GA12367-RA 	 1	14462094	14462151	1
GA12367-RA 	 2	14462318	14462388	1
GA12367-RA 	 3	14462529	14462582	1
GA12369-RA 	 1	14594394	14594461	1
GA12369-RA 	 2	14594743	14594800	1
GA12369-RA 	 3	14595010	14595098	1
GA12369-RA 	 4	14595800	14595861	1
GA12369-RA 	 5	14596148	14596206	1
GA12370-RA 	 1	18537582	18537611	1
GA12370-RA 	 2	18537881	18537991	1
GA12370-RA 	 3	18538340	18538395	1
GA12371-RA 	 1	18544178	18544238	1
GA12372-RA 	 1	18416129	18416211	1
GA12373-RC 	 1	18301428	18302168	1
GA12373-RC 	 2	18302295	18302455	1
GA12373-RC 	 3	18302588	18302782	1
GA12373-RC 	 4	18303205	18303287	1
GA12373-RC 	 5	18303361	18305455	1
GA12373-RC 	 6	18305573	18305993	1
GA12373-RC 	 7	18306120	18306200	1
GA12373-RC 	 8	18306430	18355563	1
GA12374-RA 	 1	10092072	10093036	1
GA12374-RA 	 2	10093149	10093473	1
GA12374-RA 	 3	10093577	10093652	1
GA12374-RA 	 4	10093878	10098089	1
GA12374-RA 	 5	10098232	10098296	1
GA12374-RA 	 6	10098494	10098559	1
GA12374-RA 	 7	10098685	10098866	1
GA12374-RA 	 8	10098978	10099057	1
GA12375-RA 	 1	18292394	18292458	1
GA12378-RA 	 1	18251370	18251437	1
GA12378-RA 	 2	18251484	18251539	1
GA12379-RH 	 1	13384780	13385461	1
GA12379-RH 	 2	13385680	13390039	1
GA12380-RA 	 1	13340523	13340579	1
GA12384-RB 	 1	18293965	18294021	1
GA12384-RB 	 2	18294340	18294393	1
GA12386-RB 	 1	18254330	18254425	1
