Transcript	Intron_No	Beg	End
GA11432-RA 	 4	14796690	14796747	1
GA11434-RA 	 1	 1198895	 1201795	1
GA11434-RA 	 2	 1201961	 1202021	1
GA11434-RA 	 3	 1202199	 1202260	1
GA11434-RA 	 4	 1202435	 1202495	1
GA11435-RA 	 1	 1210058	 1210696	1
GA11435-RA 	 2	 1210859	 1210912	1
GA11435-RA 	 3	 1211276	 1211333	1
GA11444-RA 	 1	12372111	12372191	1
GA11448-RA 	 1	 1469399	 1469663	1
GA11448-RA 	 2	 1469844	 1469907	1
GA11448-RA 	 3	 1470184	 1470247	1
GA11448-RA 	 4	 1470506	 1470572	1
GA11452-RA 	 1	 1327564	 1327630	1
GA11452-RA 	 2	 1328515	 1328575	1
GA11452-RA 	 3	 1328721	 1328783	1
GA11466-RA 	 1	 4041084	 4041294	1
GA11480-RD 	 1	 9015446	 9016516	1
GA11480-RD 	 2	 9016849	 9017110	1
GA11509-RA 	 1	 6671793	 6671850	1
GA11509-RA 	 2	 6672265	 6672334	1
GA11510-RA 	 1	 8560702	 8560856	1
GA11510-RA 	 2	 8560951	 8561021	1
GA11510-RA 	 3	 8561459	 8561515	1
GA11510-RA 	 4	 8561698	 8561753	1
GA11510-RA 	 5	 8562963	 8563032	1
GA11510-RA 	 6	 8563243	 8563312	1
GA11517-RA 	 1	14197144	14197209	1
GA11517-RA 	 2	14197671	14197730	1
GA11517-RA 	 3	14199343	14199419	1
GA11517-RA 	 4	14199604	14199663	1
GA11517-RA 	 5	14200308	14200363	1
GA11538-RE 	 1	11357675	11357734	1
GA11538-RE 	 2	11357817	11358795	1
GA11538-RE 	 3	11358901	11358962	1
GA11538-RE 	 4	11359240	11360055	1
GA11538-RE 	 5	11360451	11360645	1
GA11538-RE 	 6	11361096	11361211	1
GA11538-RE 	 7	11361353	11361427	1
GA11538-RE 	 8	11361512	11363441	1
GA11538-RE 	 9	11363496	11365035	1
GA11538-RE 	10	11365117	11365172	1
GA11538-RE 	11	11365248	11365309	1
GA11538-RE 	12	11365418	11365480	1
GA11538-RE 	13	11365553	11365618	1
GA11538-RE 	14	11365822	11365878	1
GA11538-RE 	15	11366022	11366220	1
GA11538-RE 	16	11366278	11367180	1
GA11538-RE 	17	11367275	11367673	1
GA11538-RE 	18	11367722	11367833	1
GA11538-RE 	19	11367939	11367996	1
GA11538-RE 	20	11368116	11368174	1
GA11538-RE 	21	11368315	11368374	1
GA11538-RE 	22	11368600	11368688	1
GA11538-RE 	23	11369214	11369271	1
GA11556-RA 	 1	16358430	16358490	1
GA11557-RA 	 1	16362003	16362054	1
GA11557-RA 	 2	16362168	16362225	1
GA11557-RA 	 3	16363492	16363555	1
GA11557-RA 	 4	16363896	16363950	1
GA11557-RA 	 5	16364097	16364156	1
GA11557-RA 	 6	16364305	16364367	1
GA11557-RA 	 7	16364603	16364668	1
GA11557-RA 	 8	16364831	16365199	1
GA11557-RA 	 9	16365417	16365483	1
GA11563-RA 	 1	16265691	16265748	1
GA11563-RA 	 2	16265895	16265983	1
GA11563-RA 	 3	16266108	16266169	1
GA11567-RA 	 1	16356158	16356221	1
GA11567-RA 	 2	16356609	16356660	1
GA11569-RG 	 1	16366424	16366997	1
GA11569-RG 	 2	16367198	16367264	1
GA11569-RG 	 3	16367370	16367442	1
GA11569-RG 	 4	16367572	16367631	1
GA11569-RG 	 5	16367997	16368080	1
GA11569-RG 	 6	16368237	16369689	1
GA11569-RG 	 7	16369780	16370065	1
GA11569-RG 	 8	16370242	16370296	1
GA11569-RG 	 9	16370397	16371468	1
GA11569-RG 	10	16371546	16372101	1
GA11571-RA 	 1	 9993854	 9993917	1
GA11576-RA 	 1	12232378	12232493	1
GA11576-RA 	 2	12232818	12232886	1
GA11584-RA 	 1	 2749660	 2749723	1
GA11585-RA 	 1	  391620	  397466	1
GA11585-RA 	 2	  397637	  399264	1
GA11586-RA 	 1	11728935	11738542	1
GA11587-RC 	 1	 8621981	 8623326	1
GA11587-RC 	 2	 8623445	 8623523	1
GA11587-RC 	 3	 8623726	 8623790	1
GA11587-RC 	 4	 8623888	 8623942	1
GA11587-RC 	 5	 8624037	 8624106	1
GA11587-RC 	 6	 8624268	 8624324	1
GA11587-RC 	 7	 8624436	 8624495	1
GA11587-RC 	 8	 8624682	 8624740	1
GA11587-RC 	 9	 8624866	 8625111	1
GA11587-RC 	10	 8625163	 8625718	1
GA11588-RA 	 1	 1822699	 1822767	1
GA11588-RA 	 2	 1822931	 1822988	1
GA11590-RA 	 1	11074121	11074180	1
GA11590-RA 	 2	11074954	11075012	1
GA11590-RA 	 3	11075150	11075210	1
GA11592-RA 	 1	12039109	12039169	1
GA11592-RA 	 2	12039405	12039475	1
GA11592-RA 	 3	12039625	12039682	1
GA11592-RA 	 4	12040181	12040250	1
GA11592-RA 	 5	12040326	12040385	1
GA11592-RA 	 6	12040712	12040796	1
GA11596-RB 	 1	11672545	11672629	1
GA11596-RB 	 2	11672719	11672784	1
GA11601-RA 	 1	11718561	11718798	1
GA11601-RA 	 2	11718894	11718960	1
GA11601-RA 	 3	11719173	11719235	1
GA11601-RA 	 4	11719598	11719657	1
GA11601-RA 	 5	11719885	11719949	1
GA11603-RA 	 1	14701282	14701695	1
GA11603-RA 	 2	14702069	14702122	1
GA11603-RA 	 3	14702295	14702349	1
GA11604-RA 	 1	18737120	18737183	1
GA11614-RA 	 1	 9184449	 9184507	1
GA11614-RA 	 2	 9184883	 9184937	1
GA11614-RA 	 3	 9185014	 9185081	1
GA11625-RA 	 1	12420172	12420241	1
GA11625-RA 	 2	12420710	12420815	1
GA11625-RA 	 3	12421077	12421440	1
GA11625-RA 	 4	12421675	12425357	1
GA11638-RA 	 1	14653121	14653187	1
GA11639-RC 	 1	15339461	15341303	1
GA11666-RB 	 1	12986406	12986486	1
GA11666-RB 	 2	12986918	12986979	1
GA11666-RB 	 3	12987196	12987249	1
GA11666-RB 	 4	12987352	12987408	1
GA11666-RB 	 5	12987562	12987620	1
GA11779-RA 	 1	13423360	13423417	1
GA11779-RA 	 2	13424184	13424244	1
GA11784-RA 	 1	18656448	18656501	1
GA11789-RA 	 1	  289517	  289580	1
GA11789-RA 	 2	  289668	  289732	1
GA11791-RA 	 1	13943692	13943798	1
GA11791-RA 	 2	13944157	13944225	1
GA11794-RB 	 1	 5921279	 5921351	1
GA11794-RB 	 2	 5922696	 5922765	1
GA11795-RA 	 1	 7530368	 7530427	1
GA11795-RA 	 2	 7530970	 7531026	1
GA11795-RA 	 3	 7531194	 7531249	1
GA11795-RA 	 4	 7531609	 7531676	1
GA11795-RA 	 5	 7531831	 7531894	1
GA11798-RA 	 1	 1828176	 1828244	1
GA11800-RA 	 1	 6620664	 6620865	1
GA11800-RA 	 2	 6620992	 6621071	1
GA11802-RA 	 1	 5572797	 5572867	1
GA11802-RA 	 2	 5573000	 5573066	1
GA11802-RA 	 3	 5573406	 5573498	1
GA11802-RA 	 4	 5574717	 5575668	1
GA11808-RA 	 1	 7593108	 7598437	1
GA11808-RA 	 2	 7598509	 7598779	1
GA11808-RA 	 3	 7598878	 7598939	1
GA11808-RA 	 4	 7600346	 7600406	1
GA11808-RA 	 5	 7600851	 7600914	1
GA11808-RA 	 6	 7601488	 7601548	1
GA11808-RA 	 7	 7601766	 7601849	1
GA11808-RA 	 8	 7602071	 7602138	1
GA11808-RA 	 9	 7602309	 7603332	1
GA11834-RB 	 1	12301450	12301525	1
GA11834-RB 	 2	12301692	12301752	1
GA11836-RA 	 1	 2574017	 2574083	1
GA11836-RA 	 2	 2574217	 2574283	1
GA11836-RA 	 3	 2574364	 2574421	1
GA11837-RA 	 1	 6562032	 6562106	1
GA11838-RA 	 1	 1247271	 1247337	1
GA11839-RA 	 1	 1230857	 1230918	1
GA11839-RA 	 2	 1231117	 1231170	1
GA11839-RA 	 3	 1231324	 1231394	1
GA11839-RA 	 4	 1231569	 1231636	1
GA11840-RA 	 1	 1285105	 1297184	1
GA11840-RA 	 2	 1297756	 1298467	1
GA11840-RA 	 3	 1298582	 1299180	1
GA11840-RA 	 4	 1299310	 1303723	1
GA11840-RA 	 5	 1303928	 1304048	1
GA11842-RA 	 1	 1243146	 1243239	1
GA11842-RA 	 2	 1243567	 1243645	1
GA11844-RA 	 1	 1222542	 1223214	1
GA11844-RA 	 2	 1223389	 1223450	1
GA11844-RA 	 3	 1223607	 1223671	1
GA11844-RA 	 4	 1223870	 1223934	1
GA11845-RA 	 1	 1220889	 1220943	1
GA11845-RA 	 2	 1221118	 1221176	1
GA11845-RA 	 3	 1221333	 1221395	1
GA11845-RA 	 4	 1221591	 1221716	1
GA11846-RA 	 1	 1214796	 1215887	1
GA11846-RA 	 2	 1216047	 1216125	1
GA11846-RA 	 3	 1216282	 1216339	1
GA11846-RA 	 4	 1216547	 1216616	1
GA11847-RA 	 1	 1211854	 1212415	1
GA11847-RA 	 2	 1212575	 1212632	1
GA11847-RA 	 3	 1212795	 1212859	1
GA11847-RA 	 4	 1213055	 1213122	1
GA11849-RA 	 1	 1203490	 1203561	1
GA11849-RA 	 2	 1203757	 1203812	1
GA11849-RA 	 3	 1203978	 1204039	1
GA11849-RA 	 4	 1204238	 1204408	1
GA11850-RA 	 1	 1195590	 1196735	1
GA11850-RA 	 2	 1196910	 1196979	1
GA11850-RA 	 3	 1197142	 1197200	1
GA11850-RA 	 4	 1197399	 1197470	1
GA11851-RA 	 1	 1177088	 1177773	1
GA11851-RA 	 2	 1177966	 1178035	1
GA11851-RA 	 3	 1178198	 1178260	1
GA11851-RA 	 4	 1178459	 1178520	1
GA11852-RA 	 1	 1173299	 1174295	1
GA11852-RA 	 2	 1174488	 1174540	1
GA11854-RB 	 1	14936986	14937039	1
GA11854-RB 	 2	14937412	14937470	1
GA11855-RA 	 1	 1943579	 1943643	1
GA11855-RA 	 2	 1944590	 1944754	1
GA11855-RA 	 3	 1945299	 1945383	1
GA11855-RA 	 4	 1945807	 1945869	1
GA11855-RA 	 5	 1946065	 1946121	1
GA11855-RA 	 6	 1946757	 1946821	1
GA11858-RA 	 1	 2757446	 2757524	1
GA11860-RA 	 1	 5312628	 5312699	1
GA11860-RA 	 2	 5313370	 5313430	1
GA11861-RA 	 1	 5296091	 5296150	1
GA11861-RA 	 2	 5297342	 5297411	1
GA11861-RA 	 3	 5297609	 5297749	1
GA11861-RA 	 4	 5298199	 5298269	1
GA11862-RA 	 1	 5310641	 5310714	1
GA11866-RA 	 1	 5143436	 5143499	1
GA11866-RA 	 2	 5147042	 5147118	1
GA11866-RA 	 3	 5147197	 5147288	1
GA11866-RA 	 4	 5152299	 5152421	1
GA11866-RA 	 5	 5152650	 5152730	1
GA11866-RA 	 6	 5152872	 5152945	1
GA11866-RA 	 7	 5153273	 5153337	1
GA11866-RA 	 8	 5153650	 5153725	1
GA11868-RB 	 1	 5269186	 5269257	1
GA11868-RB 	 2	 5269387	 5269458	1
GA11868-RB 	 3	 5269647	 5269705	1
GA11868-RB 	 4	 5269871	 5269928	1
GA11868-RB 	 5	 5270060	 5270117	1
GA11868-RB 	 6	 5270454	 5270507	1
GA11868-RB 	 7	 5270621	 5270683	1
GA11868-RB 	 8	 5271693	 5271763	1
GA11869-RB 	 1	 5139017	 5141702	1
GA11870-RB 	 1	 5123960	 5124015	1
GA11884-RB 	 1	16051797	16051856	1
GA11884-RB 	 2	16052217	16052274	1
GA11884-RB 	 3	16052657	16053222	1
GA11884-RB 	 4	16053289	16053406	1
GA11884-RB 	 5	16053746	16053802	1
GA11884-RB 	 6	16054003	16054059	1
GA11884-RB 	 7	16054798	16054861	1
GA11885-RB 	 1	16049616	16049681	1
GA11889-RA 	 1	 9193390	 9193520	2
GA11890-RB 	 1	 9214968	 9217196	1
GA11894-RB 	 1	 9190474	 9259402	2
GA11894-RB 	 2	 9259483	 9259993	2
GA11894-RB 	 3	 9260094	 9260167	2
GA11894-RB 	 4	 9260367	 9260426	2
GA11894-RB 	 5	 9260502	 9260562	2
GA11894-RB 	 6	 9260647	 9260722	2
GA11894-RB 	 7	 9260818	 9260878	2
GA11894-RB 	 8	 9261063	 9262260	2
GA11894-RB 	 9	 9262525	 9262611	2
GA11894-RB 	10	 9262791	 9262926	2
GA11894-RB 	11	 9263068	 9263876	2
GA11894-RB 	12	 9264027	 9264118	2
GA11894-RB 	13	 9264373	 9267511	2
GA11894-RB 	14	 9267824	 9267895	2
GA11894-RB 	15	 9268047	 9268551	2
GA11894-RB 	16	 9269080	 9269700	2
GA11894-RB 	17	 9269807	 9269872	2
GA11894-RB 	18	 9270089	 9270146	2
GA11894-RB 	19	 9270311	 9270375	2
GA11894-RB 	20	 9270488	 9270559	2
GA11894-RB 	21	 9270746	 9270818	2
GA11894-RB 	22	 9271026	 9273450	2
GA11894-RB 	23	 9273643	 9274030	2
GA11894-RB 	24	 9274237	 9274307	2
GA11894-RB 	25	 9274654	 9275674	2
GA11894-RB 	26	 9275864	 9275922	2
GA11895-RA 	 1	 9287700	 9287991	1
GA11895-RA 	 2	 9288106	 9288158	1
GA11895-RA 	 3	 9288316	 9288369	1
GA11901-RA 	 1	 9337250	 9337320	1
GA11901-RA 	 2	 9337628	 9337700	1
GA11901-RA 	 3	 9337864	 9337956	1
GA11902-RB 	 1	 9023942	 9025365	1
GA11902-RB 	 2	 9025937	 9026000	1
GA11902-RB 	 3	 9026110	 9026509	1
GA11902-RB 	 4	 9026951	 9027056	1
GA11904-RA 	 1	 9021147	 9021205	1
GA11904-RA 	 2	 9021349	 9021413	1
GA11904-RA 	 3	 9021717	 9021784	1
GA11905-RA 	 1	 9013730	 9013797	1
GA11905-RA 	 2	 9013949	 9014024	1
GA11905-RA 	 3	 9014172	 9014226	1
GA11905-RA 	 4	 9014365	 9014429	1
GA11906-RB 	 1	 8917319	 8917382	1
GA11906-RB 	 2	 8917781	 8917837	1
GA11907-RA 	 1	 6154960	 6155017	1
GA11907-RA 	 2	 6155186	 6155247	1
GA11909-RA 	 1	 6173379	 6173782	1
GA11909-RA 	 2	 6173931	 6173987	1
GA11909-RA 	 3	 6174333	 6174396	1
GA11913-RA 	 1	11646448	11646510	1
GA11913-RA 	 2	11646884	11646947	1
GA11916-RB 	 1	11668906	11668961	1
GA11916-RB 	 2	11669268	11669327	1
GA11917-RA 	 1	16406771	16406828	2
GA11917-RA 	 2	16406982	16407030	2
GA11917-RA 	 3	16407130	16407186	2
GA11917-RA 	 4	16407363	16407417	2
GA11917-RA 	 5	16407606	16407666	2
GA11921-RA 	 1	16343698	16343756	1
GA11925-RA 	 1	 9995283	 9995347	1
GA11925-RA 	 2	 9995708	 9995767	1
GA11925-RA 	 3	 9995963	 9996020	1
GA11925-RA 	 4	 9996123	 9996194	1
GA11925-RA 	 5	 9996865	 9996940	1
GA11926-RB 	 1	18942212	18942272	1
GA11926-RB 	 2	18942446	18942518	1
GA11926-RB 	 3	18942698	18942759	1
GA11926-RB 	 4	18943460	18943522	1
GA11926-RB 	 5	18943589	18943656	1
GA11927-RA 	 1	18937301	18937386	1
GA11943-RI 	 1	13656174	13659344	1
GA11943-RI 	 2	13659520	13659583	1
GA11944-RB 	 1	13723570	13730794	1
GA11944-RB 	 2	13731165	13731223	1
GA11944-RB 	 3	13733274	13733327	1
GA11944-RB 	 4	13734108	13734169	1
GA11977-RA 	 1	 2746317	 2746382	1
GA11977-RA 	 2	 2746616	 2746681	1
GA11977-RA 	 3	 2747244	 2747303	1
GA12078-RA 	 1	14638690	14639147	1
GA12078-RA 	 2	14639332	14639396	1
GA12078-RA 	 3	14639656	14639703	1
GA12081-RA 	 1	 1817025	 1817079	1
GA12082-RA 	 1	 9525655	 9525715	1
GA12083-RA 	 1	 9562613	 9562662	1
GA12084-RA 	 1	 9539981	 9540040	1
GA12084-RA 	 2	 9540243	 9540294	1
GA12084-RA 	 3	 9540451	 9540508	1
GA12087-RB 	 1	 9517695	 9517764	1
GA12087-RB 	 2	 9518294	 9518350	1
GA12087-RB 	 3	 9518526	 9518591	1
GA12087-RB 	 4	 9518671	 9518816	1
GA12087-RB 	 5	 9518938	 9518992	1
GA12087-RB 	 6	 9519148	 9519221	1
GA12087-RB 	 7	 9519606	 9519674	1
GA12087-RB 	 8	 9519856	 9519917	1
GA12087-RB 	 9	 9520103	 9520162	1
GA12087-RB 	10	 9520307	 9520363	1
GA12087-RB 	11	 9520856	 9521091	1
GA12088-RA 	 1	 9498403	 9498466	1
GA12089-RA 	 1	 2816880	 2816939	1
GA12090-RB 	 1	 2829700	 2829758	1
GA12090-RB 	 2	 2829803	 2829865	1
GA12090-RB 	 3	 2830080	 2830140	1
GA12090-RB 	 4	 2830366	 2830424	1
GA12090-RB 	 5	 2830571	 2830642	1
GA12090-RB 	 6	 2831026	 2831089	1
GA12090-RB 	 7	 2831402	 2831468	1
GA12090-RB 	 8	 2831713	 2831774	1
GA12090-RB 	 9	 2831978	 2832101	1
GA12090-RB 	10	 2832291	 2833918	1
GA12091-RI 	 1	 2837856	 2837927	1
GA12091-RI 	 2	 2838002	 2838076	1
GA12091-RI 	 3	 2838219	 2838313	1
GA12091-RI 	 4	 2838429	 2838491	1
GA12091-RI 	 5	 2838736	 2838787	1
GA12091-RI 	 6	 2838916	 2839686	1
GA12091-RI 	 7	 2840044	 2841111	1
GA12091-RI 	 8	 2841284	 2853234	1
GA12094-RB 	 1	 2889796	 2889853	1
GA12098-RA 	 1	11410387	11410447	1
GA12100-RA 	 1	15257918	15257978	1
GA12100-RA 	 2	15258137	15258199	1
GA12100-RA 	 3	15258852	15258919	1
GA12100-RA 	 4	15259296	15259359	1
GA12107-RA 	 1	15324898	15324958	1
GA12107-RA 	 2	15325473	15325533	1
GA12108-RA 	 1	15369355	15369412	1
GA12108-RA 	 2	15369727	15369794	1
GA12109-RC 	 1	15408178	15408295	1
GA12109-RC 	 2	15408412	15409300	1
GA12109-RC 	 3	15409437	15410818	1
GA12109-RC 	 4	15410868	15417049	1
GA12111-RA 	 1	15440303	15440361	1
GA12111-RA 	 2	15440929	15440992	1
GA12111-RA 	 3	15441166	15441223	1
GA12112-RA 	 1	15432592	15432656	1
GA12112-RA 	 2	15432843	15432904	1
GA12112-RA 	 3	15433013	15434706	1
GA12112-RA 	 4	15434754	15434813	1
GA12112-RA 	 5	15435014	15435464	1
GA12112-RA 	 6	15435541	15435618	1
GA12113-RA 	 1	 4730385	 4730440	1
GA12117-RA 	 1	11674799	11674853	1
GA12118-RD 	 1	12256099	12256999	1
GA12118-RD 	 2	12257653	12257723	1
GA12120-RA 	 1	11703923	11703985	1
GA12120-RA 	 2	11704155	11704210	1
GA12120-RA 	 3	11704732	11704786	1
GA12120-RA 	 4	11704995	11705051	1
GA12120-RA 	 5	11705211	11705269	1
GA12122-RA 	 1	11723126	11723186	1
GA12122-RA 	 2	11723310	11723371	1
GA12123-RA 	 1	11692935	11693001	1
GA12123-RA 	 2	11693257	11693319	1
GA12123-RA 	 3	11693796	11693861	1
GA12123-RA 	 4	11694192	11694259	1
GA12123-RA 	 5	11694371	11695021	1
GA12123-RA 	 6	11695229	11695291	1
GA12123-RA 	 7	11695391	11695926	1
GA12126-RA 	 1	14706163	14706227	1
GA12126-RA 	 2	14706439	14706503	1
GA12126-RA 	 3	14706680	14706742	1
GA12126-RA 	 4	14706884	14706939	1
GA12126-RA 	 5	14707108	14707167	1
GA12126-RA 	 6	14707401	14707468	1
GA12126-RA 	 7	14707604	14707661	1
GA12129-RB 	 1	14756078	14756209	1
GA12134-RA 	 1	14731051	14731135	1
GA12135-RA 	 1	14738086	14738143	1
GA12135-RA 	 2	14738215	14738269	1
GA12135-RA 	 3	14738505	14738557	1
GA12135-RA 	 4	14738677	14738741	1
GA12135-RA 	 5	14739093	14739155	1
GA12135-RA 	 6	14739560	14739613	1
GA12137-RA 	 1	14744785	14744853	1
GA12137-RA 	 2	14745470	14745521	1
GA12137-RA 	 3	14745712	14745771	1
GA12140-RB 	 1	18742883	18743661	1
GA12140-RB 	 2	18743834	18743909	1
GA12140-RB 	 3	18744037	18744262	1
GA12140-RB 	 4	18744485	18744548	1
GA12140-RB 	 5	18744732	18744789	1
GA12141-RA 	 1	18731579	18731644	1
GA12142-RA 	 1	18739818	18739974	1
GA12143-RA 	 1	18746163	18746262	1
GA12143-RA 	 2	18746475	18746549	1
GA12143-RA 	 3	18746637	18747406	1
GA12143-RA 	 4	18747492	18747578	1
GA12143-RA 	 5	18747702	18747775	1
GA12143-RA 	 6	18747930	18748003	1
GA12143-RA 	 7	18748295	18748370	1
GA12143-RA 	 8	18748484	18748544	1
GA12143-RA 	 9	18748685	18748767	1
GA12202-RA 	 1	11416281	11416342	1
GA12202-RA 	 2	11417369	11417426	1
GA12202-RA 	 3	11417649	11417711	1
GA12202-RA 	 4	11417856	11417961	1
GA12204-RA 	 1	11421241	11421307	1
GA12204-RA 	 2	11421446	11421513	1
GA12204-RA 	 3	11421848	11421921	1
GA12205-RA 	 1	 5707481	 5707562	1
GA12207-RA 	 1	 5794783	 5794844	1
GA12207-RA 	 2	 5795239	 5795304	1
GA12207-RA 	 3	 5795538	 5795614	1
GA12211-RA 	 1	10291065	10291123	1
GA12217-RB 	 1	11327934	11328004	1
GA12217-RB 	 2	11330033	11330101	1
GA12218-RA 	 1	11377589	11377639	1
GA12222-RA 	 1	11404592	11404649	1
GA12222-RA 	 2	11405438	11405498	1
GA12222-RA 	 3	11406433	11406495	1
GA12223-RA 	 1	13629892	13629942	1
GA12224-RC 	 1	10202995	10203055	1
GA12224-RC 	 2	10203601	10203660	1
GA12274-RA 	 1	 8317869	 8317926	2
GA12276-RA 	 1	 8353297	 8353353	1
GA12277-RA 	 1	 4482647	 4483497	1
GA12277-RA 	 2	 4483647	 4483706	1
GA12281-RA 	 1	 8355914	 8355977	1
GA12281-RA 	 2	 8356029	 8356091	1
GA12281-RA 	 3	 8356176	 8356353	1
GA12281-RA 	 4	 8356384	 8356449	1
GA12283-RA 	 1	12298695	12298746	1
GA12283-RA 	 2	12298918	12298969	1
GA12283-RA 	 3	12299061	12299129	1
GA12283-RA 	 4	12299235	12299293	1
GA12283-RA 	 5	12299725	12299792	1
GA12284-RA 	 1	10725211	10742066	1
GA12284-RA 	 2	10742288	10742363	1
GA12284-RA 	 3	10742573	10743154	1
GA12284-RA 	 4	10743264	10743328	1
GA12284-RA 	 5	10743451	10743514	1
GA12284-RA 	 6	10743790	10743866	1
GA12286-RA 	 1	10666719	10666786	1
GA12286-RA 	 2	10667137	10667202	1
GA12287-RA 	 1	10641052	10641119	1
GA12287-RA 	 2	10641339	10641414	1
GA12288-RB 	 1	10608867	10608936	1
GA12290-RA 	 1	10615239	10615300	1
GA12291-RB 	 1	10569709	10569768	1
GA12291-RB 	 2	10570310	10570938	1
GA12291-RB 	 3	10571074	10571285	1
GA12291-RB 	 4	10571506	10571564	1
GA12291-RB 	 5	10571627	10571694	1
GA12292-RB 	 1	10529850	10530053	1
GA12292-RB 	 2	10530843	10530911	1
GA12320-RA 	 1	16900990	16901044	1
GA12324-RB 	 1	16873643	16873697	1
GA12325-RA 	 1	17022546	17023676	1
GA12325-RA 	 2	17024690	17024754	1
GA12325-RA 	 3	17025896	17025953	1
GA12325-RA 	 4	17027220	17027274	1
GA12325-RA 	 5	17031076	17031136	1
GA12325-RA 	 6	17031253	17031316	1
GA12328-RA 	 1	16870809	16870863	1
GA12330-RA 	 1	16781036	16781094	1
GA12330-RA 	 2	16781342	16781406	1
GA12330-RA 	 3	16781490	16781558	1
GA12330-RA 	 4	16781709	16781775	1
GA12331-RE 	 1	16748862	16748954	1
GA12334-RA 	 1	17437051	17441816	1
GA12334-RA 	 2	17442042	17442107	1
GA12334-RA 	 3	17442431	17442514	1
GA12334-RA 	 4	17443073	17443138	1
GA12334-RA 	 5	17443329	17443403	1
GA12335-RA 	 1	 4028920	 4029370	1
GA12336-RA 	 1	 4030212	 4030272	1
GA12338-RA 	 1	 4073449	 4073503	1
GA12339-RA 	 1	 4074866	 4074917	1
GA12339-RA 	 2	 4075273	 4075328	1
GA12340-RA 	 1	 4077059	 4077116	1
GA12340-RA 	 2	 4077246	 4077301	1
GA12341-RA 	 1	 4065150	 4065214	1
GA12341-RA 	 2	 4065547	 4065605	1
GA12341-RA 	 3	 4065833	 4065896	1
GA12341-RA 	 4	 4066198	 4066255	1
GA12341-RA 	 5	 4066531	 4066587	1
GA12341-RA 	 6	 4066787	 4066851	1
GA12341-RA 	 7	 4066945	 4067006	1
GA12341-RA 	 8	 4067178	 4067239	1
GA12341-RA 	 9	 4067322	 4067393	1
GA12341-RA 	10	 4067555	 4067613	1
GA12341-RA 	11	 4067697	 4067758	1
GA12341-RA 	12	 4068239	 4068305	1
GA12341-RA 	13	 4068760	 4068836	1
GA12341-RA 	14	 4068956	 4069030	1
GA12341-RA 	15	 4069212	 4069293	1
GA12341-RA 	16	 4069416	 4069493	1
GA12342-RA 	 1	 4076162	 4076219	1
GA12342-RA 	 2	 4076569	 4076621	1
GA12346-RA 	 1	 4219424	 4219488	1
GA12346-RA 	 2	 4219651	 4219706	1
GA12346-RA 	 3	 4220765	 4220827	1
GA12346-RA 	 4	 4222301	 4222362	1
GA12346-RA 	 5	 4223851	 4223908	1
GA12347-RB 	 1	 8774348	 8774457	1
GA12347-RB 	 2	 8774652	 8774735	1
GA12347-RB 	 3	 8774899	 8775210	1
GA12347-RB 	 4	 8775320	 8775385	1
GA12347-RB 	 5	 8775568	 8775639	1
GA12348-RA 	 1	 8787647	 8787701	1
GA12348-RA 	 2	 8788192	 8788246	1
GA12353-RB 	 1	 3275715	 3275763	1
GA12353-RB 	 2	 3275839	 3275897	1
GA12353-RB 	 3	 3276297	 3276350	1
GA12353-RB 	 4	 3276659	 3276720	1
GA12356-RA 	 1	17689978	17690034	1
GA12357-RA 	 1	17699940	17704638	1
GA12357-RA 	 2	17704781	17705100	1
GA12360-RA 	 1	17600304	17600362	1
GA12362-RB 	 1	  295259	  295316	1
GA12362-RB 	 2	  295473	  296930	1
GA12362-RB 	 3	  297096	  297182	1
GA12363-RB 	 1	 1740682	 1740742	1
GA12363-RB 	 2	 1740769	 1740855	1
GA12363-RB 	 3	 1741008	 1741078	1
GA12363-RB 	 4	 1741152	 1741221	1
GA12363-RB 	 5	 1741398	 1741462	1
GA12363-RB 	 6	 1741797	 1741881	1
GA12366-RA 	 1	 1778664	 1779124	1
GA12366-RA 	 2	 1779162	 1780119	1
GA12366-RA 	 3	 1780166	 1780329	1
GA12367-RA 	 1	 9652847	 9652904	1
GA12367-RA 	 2	 9653071	 9653141	1
GA12367-RA 	 3	 9653282	 9653335	1
GA12369-RA 	 1	 9785147	 9785214	1
GA12369-RA 	 2	 9785496	 9785553	1
GA12369-RA 	 3	 9785763	 9785851	1
GA12369-RA 	 4	 9786553	 9786614	1
GA12369-RA 	 5	 9786901	 9786959	1
GA12370-RA 	 1	18537582	18537611	1
GA12370-RA 	 2	18537881	18537991	1
GA12370-RA 	 3	18538340	18538395	1
GA12371-RA 	 1	18544178	18544238	1
GA12372-RA 	 1	18416129	18416211	1
GA12373-RC 	 1	18301428	18302168	1
GA12373-RC 	 2	18302295	18302455	1
GA12373-RC 	 3	18302588	18302782	1
GA12373-RC 	 4	18303205	18303287	1
GA12373-RC 	 5	18303361	18305455	1
GA12373-RC 	 6	18305573	18305993	1
GA12373-RC 	 7	18306120	18306200	1
GA12373-RC 	 8	18306430	18355563	1
GA12374-RA 	 1	13513850	13513929	1
GA12374-RA 	 2	13514041	13514222	1
GA12374-RA 	 3	13514348	13514413	1
GA12374-RA 	 4	13514611	13514675	1
GA12374-RA 	 5	13514818	13519029	1
GA12374-RA 	 6	13519255	13519330	1
GA12374-RA 	 7	13519434	13519758	1
GA12374-RA 	 8	13519871	13520835	1
GA12375-RA 	 1	18292394	18292458	1
